piece,set_ID
88,44017: 
79,44018: 
89,44019: 
91,44020: 
108,44021: 
193,44022: 
49,44023: 
59,44024: 
113,44025: 
83,44026: 
102,44027: 
188,44028: 
218,44029: 
131,45004: 
109,45005: 
32,45006: 
154,45007: 
2018,45120: 
1417,45570: 
2,45800: 
44,60032: 
113,60033: 
262,60034: 
374,60035: 
733,60036: 
38,60041: 
110,60042: 
196,60043: 
375,60044: 
408,60045: 
528,60046: 
854,60047: 
249,60048: 
382,60049: 
423,60050: 
610,60051: 
888,60052: 
100,60053: 
95,60054: 
78,60055: 
227,60056: 
195,60057: 
219,60058: 
228,60059: 
350,60060: 
326,60061: 
717,60062: 
218,60063: 
374,60064: 
,66263: 
,66476: 
423,66478: 
1087,66479: 
,66491: 
,66492: 
Yes,66493: 
,66495: 
,66496: 
,66512: 
,66514: 
,66515: 
120,70123: 
104,70124: 
106,70125: 
121,70126: 
110,70127: 
146,70128: 
183,70129: 
292,70130: 
257,70131: 
434,70132: 
407,70133: 
684,70134: 
380,70135: 
120,70136: 
97,70137: 
78,70138: 
111,70139: 
85,70140: 
217,70141: 
330,70142: 
415,70143: 
450,70144: 
604,70145: 
1301,70146: 
670,70147: 
77,70149: 
74,70150: 
77,70151: 
,70152: 
,70153: 
,70154: 
74,70155: 
102,70156: 
88,70160: 
241,70161: 
313,70162: 
429,70163: 
589,70164: 
1060,70165: 
49,70206: 
58,70207: 
59,70208: 
64,70209: 
68,70210: 
91,70211: 
97,70212: 
79,70720: 
196,70721: 
207,70722: 
334,70723: 
516,70724: 
691,70725: 
253,70726: 
426,70727: 
1223,70728: 
104,70800: 
122,70801: 
314,70802: 
197,70803: 
344,70804: 
389,70805: 
424,70806: 
412,70807: 
514,70808: 
738,70809: 
2741,70810: 
351,70811: 
473,70812: 
859,70813: 
708,70814: 
854,70815: 
940,70816: 
,71004: 
1,71004: 
1,71004: 
1,71004: 
1,71004: 
1,71004: 
1,71004: 
1,71004: 
1,71004: 
1,71004: 
1,71004: 
1,71004: 
1,71004: 
1,71004: 
1,71004: 
1,71004: 
1,71004: 
16,71004: 
,71004: 
,71005: 
1,71005: 
1,71005: 
1,71005: 
1,71005: 
1,71005: 
1,71005: 
1,71005: 
1,71005: 
1,71005: 
1,71005: 
1,71005: 
1,71005: 
1,71005: 
1,71005: 
1,71005: 
1,71005: 
16,71005: 
,71005: 
2523,71006: 
,71007: 
1,71007: 
1,71007: 
1,71007: 
1,71007: 
1,71007: 
1,71007: 
1,71007: 
1,71007: 
1,71007: 
1,71007: 
1,71007: 
1,71007: 
1,71007: 
1,71007: 
1,71007: 
1,71007: 
16,71007: 
,71007: 
96,75028: 
95,75029: 
94,75030: 
92,75031: 
97,75032: 
97,75033: 
102,75034: 
99,75035: 
83,75036: 
183,75037: 
223,75038: 
201,75039: 
261,75040: 
205,75041: 
439,75042: 
717,75043: 
262,75044: 
434,75045: 
481,75046: 
234,75048: 
278,75049: 
448,75050: 
490,75051: 
615,75052: 
929,75053: 
1137,75054: 
1359,75055: 
274,75056: 
954,75058: 
3296,75059: 
136,76010: 
184,76011: 
304,76012: 
486,76013: 
70,76014: 
237,76015: 
299,76016: 
172,76017: 
398,76018: 
196,76019: 
433,76020: 
665,76021: 
336,76022: 
1869,76023: 
101,79015: 
313,79016: 
472,79017: 
866,79018: 
368,79115: 
741,79116: 
888,79117: 
88,79118: 
196,79119: 
286,79120: 
684,79121: 
478,79122: 
,391114: 
,391214: 
,391403: 
,391404: 
,391405: 
,391406: 
,391407: 
,391408: 
,391409: 
,391410: 
,391411: 
,391412: 
,471408: 
,561407: 
,561408: 
,561409: 
,561410: 
,561411: 
,561412: 
,850595: 
,850884: 
,850886: 
4,850888: 
42,850889: 
,850894: 
,850895: 
,850896: 
,850898: 
,850899: 
,850908: 
,850909: 
53,850910: 
4,850913: 
,850918: 
,850919: 
,850929: 
41,850932: 
,850933: 
1,850935: 
11,850936: 
2,850939: 
45,850949: 
34,850950: 
,850952: 
,850953: 
,850963: 
,850964: 
39,850967: 
,850972: 
,850996: 
,850997: 
,850998: 
,850999: 
,851000: 
,851003: 
,851005: 
,851006: 
,851007: 
,851015: 
,851018: 
,851316: 
,851317: 
,851318: 
,851320: 
,851324: 
,851325: 
96,2000424: 
108,2000426: 
250,4000010: 
327,4000011: 
548,4000014: 
215,4000015: 
,4000016: 
,4000019: 
,4002014: 
,5000463: 
,5001266: 
,5001267: 
,5002041: 
1,5002045: 
,5002112: 
,5002113: 
,5002115: 
,5002121: 
1,5002122: 
1,5002123: 
1,5002125: 
1,5002126: 
1,5002127: 
1,5002130: 
,5002136: 
2,5002144: 
1,5002145: 
1,5002203: 
1,5002204: 
,5002797: 
2,5002812: 
1,5002813: 
,5002912: 
,5002913: 
,5002914: 
,5002915: 
,5002916: 
,5002917: 
,5003022: 
,5003023: 
,5003024: 
,5003025: 
,5003026: 
,5003027: 
4,5003097: 
,5003257: 
,5003258: 
,5003544: 
,5003545: 
,5003547: 
,5003555: 
,5003556: 
,5003557: 
,5003559: 
,5003561: 
,5003562: 
,5003563: 
,5003565: 
,5003566: 
,5003568: 
,5003569: 
,5003570: 
,5003574: 
,5003575: 
,5003576: 
,5003578: 
,5003579: 
,5003580: 
,5003582: 
,5003583: 
,5003584: 
,5003586: 
,5004047: 
,5004048: 
,5004049: 
,5004050: 
,5004051: 
,5004052: 
,5004053: 
,5004054: 
,5004064: 
,5004065: 
,5004066: 
,5004067: 
4,5004076: 
1,5004081: 
,5004115: 
,5004116: 
,5004117: 
,5004118: 
,5004119: 
,5004120: 
,5004127: 
,5004128: 
,5004129: 
,5004130: 
,5004131: 
,5004181: 
,5004187: 
,5004202: 
,5004204: 
,5004205: 
,5004206: 
,5004207: 
,5004208: 
,5004209: 
,5004212: 
,5004213: 
,5004214: 
,5004218: 
,5004219: 
,5004221: 
,5004222: 
,5004223: 
,5004226: 
,5004227: 
,5004236: 
,5004237: 
,5004238: 
,5004248: 
,5004249: 
,5004250: 
,5004251: 
,5004252: 
,5004259: 
,5004262: 
,5004263: 
,5004264: 
,5004266: 
,5004267: 
,5004268: 
,5004273: 
,5004274: 
,5004280: 
,5004281: 
,5004282: 
,5004283: 
,5004284: 
,5004335: 
,5004339: 
,5004340: 
,5004341: 
,5004348: 
,5004349: 
,5004350: 
,5004351: 
,6064672: 
,6064917: 
,6065102: 
,6121685: 
,
1,
1,
1,
2,
1,
1,
1,
1,
,
,
,
1,
,
1,
1,
1,
,
,
,
1,
1,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
2,
,
1,
,
