piece,set_ID
,2851196: 
,2851198: 
,2853367: 
,2853399: 
,2853401: 
,2853505: 
,2853586: 
,2853587: 
,2853591: 
,2853592: 
,2853593: 
,2853594: 
,2853595: 
,2853596: 
,2853597: 
,2853656: 
,2853694: 
,4540313: 
480,4540315: 
1,4547551: 
,4559288: 
,4559385: 
,4559387: 
,4580305: 
,4580306: 
,4580307: 
,9001857: 
,
,
,
,
,
3,
3,
3,
3,
3,
3,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
4,
,
1,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
