piece,set_ID
19,9567: 
20,9569: 
20,9570: 
20,9571: 
20,9572: 
20,9573: 
23,9574: 
62,9579: 
326,9585: 
23,9590: 
73,9591: 
1615,9657: 
56,9674: 
80,9675: 
65,9676: 
77,9677: 
78,9678: 
65,9679: 
204,9689: 
1575,10223: 
2766,10224: 
2127,10225: 
883,10226: 
1487,10227: 
2064,10228: 
1490,10229: 
1356,10230: 
65,10531: 
232,20204: 
188,20205: 
229,20206: 
220,20207: 
183,20208: 
270,21012: 
346,21013: 
660,21014: 
325,21016: 
369,21101: 
480,21102: 
146,21201: 
35,30017: 
32,30018: 
37,30019: 
38,30056: 
38,30057: 
24,30058: 
51,30059: 
4,30063: 
,30063: 
,30063: 
,30063: 
,30063: 
,30063: 
4,30064: 
,30064: 
,30064: 
,30064: 
,30064: 
42,30085: 
39,30086: 
27,30087: 
5,30088: 
28,30100: 
28,30101: 
26,30102: 
32,30103: 
41,30105: 
37,30150: 
32,30151: 
40,30152: 
40,30160: 
45,30161: 
33,30162: 
25,30163: 
14,30164: 
24,30165: 
55,30170: 
45,30180: 
53,30181: 
57,30182: 
33,30190: 
41,30191: 
48,30192: 
25,30193: 
33,30194: 
51,30195: 
47,30196: 
32,30200: 
33,30201: 
33,30210: 
21,30211: 
27,30212: 
31,30213: 
44,40025: 
39,40026: 
51,40029: 
51,40030: 
52,40031: 
71,40032: 
52,40033: 
82,40034: 
49,40035: 
37,40036: 
43,40037: 
29,40038: 
16,40039: 
15,40040: 
27,40041: 
25,40042: 
24,40043: 
25,40044: 
27,40045: 
23,40046: 
41,40047: 
24,40048: 
65,40049: 
60,40076: 
200,45110: 
,66392: 
,66409: 
,66410: 
,66411: 
,66412: 
,66426: 
,66427: 
,66428: 
,66429: 
,66430: 
,66431: 
,66432: 
,66433: 
,66434: 
,66435: 
,66436: 
,66437: 
,66438: 
,66444: 
,66445: 
,66446: 
,66451: 
,66452: 
105,79000: 
298,79001: 
400,79002: 
652,79003: 
334,79004: 
841,79010: 
,850353: 
,850414: 
,850415: 
,850416: 
,850417: 
,850421: 
89,850423: 
,850424: 
150,850425: 
157,850426: 
,850432: 
,850437: 
,850442: 
,850443: 
88,850445: 
,850446: 
,850447: 
,850448: 
63,850449: 
,850451: 
,850452: 
,850453: 
,850455: 
,850456: 
,850457: 
37,850458: 
62,850486: 
58,850487: 
,850491: 
,850496: 
,850497: 
,850501: 
,850502: 
3,850503: 
,850506: 
,850507: 
,850508 : 
,850510: 
,850514: 
,850515: 
,850516: 
,850517: 
,850529: 
,850596: 
,853213: 
,853308: 
,853373: 
,853375: 
43,853378: 
,853379: 
,853380: 
,853389: 
49,853393: 
,853394: 
,853395: 
,853396: 
,853400: 
,853401: 
,853402: 
,853403: 
,853404: 
,853409: 
,853410: 
,853412: 
,853413: 
,853414: 
,853419: 
,853421: 
,853429: 
,853430: 
,853431: 
,853432: 
,853433: 
6,2000416: 
,2853832: 
280,3300003: 
109,3300014: 
,4000004: 
315,4000005: 
278,4000006: 
910,4000007: 
795,4000012: 
,4648933: 
,4659591: 
,4659597: 
,4659602: 
,4659604: 
,4659607: 
,4659612: 
,4659640: 
1,5000022: 
,5000023: 
1,5000030: 
1,5000062: 
1,5000063: 
,5000146: 
,5000147: 
,5000194: 
1,5000202: 
1,5000245: 
,5000248: 
,5000249: 
,5000252: 
,5000253: 
1,5000281: 
5,5000437: 
5,5000438: 
5,5000439: 
5,5000440: 
,5000441: 
,5000642: 
,5000644: 
,5000646: 
,5001050: 
,5001090: 
,5001091: 
,5001092: 
,5001093: 
,5001094: 
,5001095: 
,5001096: 
,5001097: 
,5001125: 
,5001126: 
,5001127: 
,5001128: 
,5001129: 
,5001140: 
,5001159: 
,5001160: 
,5001164: 
,5001261: 
,5001283: 
,5001284: 
,5001310: 
,5001311: 
,5001313: 
,5001314: 
,5001323: 
,5001351: 
,5001352: 
,5001353: 
,5001354: 
,5001355: 
,5001356: 
,5001357: 
,5001358: 
,5001366: 
,5001368: 
,5001369: 
,5001370: 
,5001371: 
,5001375: 
,5001376: 
,5001377: 
,5001378: 
,5001379: 
,5001380: 
,5001382: 
,5001383: 
,5001384: 
,5001385: 
,5001386: 
,5001387: 
,5001388: 
,5001632: 
,5001633: 
,5001634: 
,5001635: 
,5001636: 
,5001641: 
,5001643: 
,5001909: 
,6012292: 
,6012298: 
,6012306: 
,6024305: 
,6032459: 
,6038514: 
,9003066: 
,9003936: 
,9005251: 
,9005602: 
3,
,
1,
,
1,
,
1,
1,
1,
1,
1,
,
3,
,
,
,
,
,
5,
2,
1,
1,
1,
,
,
,
,
,
,
,
,
,
,
,
,
2,
,
,
,
3,
3,
,
3,
,
,
,
,
,
,
,
,
,
,
,
3,
3,
3,
3,
,
,
,
,
3,
3,
3,
,
