piece,set_ID
67,41563: 
70,41564: 
70,41565: 
55,41566: 
66,41567: 
62,41568: 
63,41569: 
68,41570: 
67,41571: 
62,41572: 
61,41573: 
66,41574: 
64,41575: 
60,41576: 
64,41577: 
73,41578: 
62,41579: 
63,41580: 
113,42044: 
180,42045: 
170,42046: 
185,42047: 
345,42048: 
476,42049: 
647,42050: 
1042,42052: 
1166,42053: 
1977,42054: 
3929,42055: 
2704,42056: 
104,45012: 
103,45014: 
142,45016: 
98,45017: 
188,45018: 
,45019: 
1000,45020: 
280,45300: 
1,45301: 
1,45302: 
1,45303: 
1,45304: 
1,45305: 
2161,45802: 
81,45803: 
,45811: 
81,60100: 
157,60101: 
364,60102: 
670,60103: 
694,60104: 
64,60105: 
90,60106: 
214,60107: 
257,60108: 
412,60109: 
919,60110: 
368,60111: 
376,60112: 
104,60113: 
95,60114: 
176,60115: 
183,60116: 
250,60117: 
248,60118: 
301,60119: 
83,60120: 
175,60121: 
324,60122: 
330,60123: 
824,60124: 
1277,60125: 
47,60126: 
92,60127: 
184,60128: 
200,60129: 
754,60130: 
244,60131: 
515,60132: 
290,60133: 
157,60134: 
,66537: 
,66538: 
,66539: 
,66540: 
,66541: 
,66542: 
,66543: 
,66545: 
,66547: 
,66548: 
,66549: 
76,70310: 
93,70311: 
237,70312: 
187,70313: 
314,70314: 
367,70315: 
658,70316: 
1140,70317: 
95,70318: 
202,70319: 
301,70320: 
516,70321: 
670,70322: 
1186,70323: 
288,70324: 
253,70325: 
530,70326: 
375,70327: 
72,70330: 
101,70331: 
82,70332: 
75,70333: 
65,70334: 
69,70335: 
69,70336: 
75,70337: 
64,70338: 
67,70339: 
342,70588: 
406,70589: 
666,70590: 
207,70591: 
439,70592: 
567,70593: 
767,70594: 
1093,70595: 
1253,70596: 
98,70599: 
231,70600: 
221,70601: 
350,70602: 
294,70603: 
450,70604: 
754,70605: 
,71011: 
1,71011: 
1,71011: 
1,71011: 
1,71011: 
2,71011: 
1,71011: 
1,71011: 
1,71011: 
1,71011: 
1,71011: 
1,71011: 
1,71011: 
1,71011: 
1,71011: 
1,71011: 
1,71011: 
17,71011: 
,71011: 
,71012: 
1,71012: 
1,71012: 
1,71012: 
1,71012: 
1,71012: 
1,71012: 
1,71012: 
1,71012: 
1,71012: 
1,71012: 
1,71012: 
1,71012: 
1,71012: 
1,71012: 
1,71012: 
1,71012: 
1,71012: 
1,71012: 
18,71012: 
,71012: 
,71013: 
1,71013: 
1,71013: 
1,71013: 
1,71013: 
1,71013: 
1,71013: 
1,71013: 
1,71013: 
1,71013: 
1,71013: 
1,71013: 
1,71013: 
1,71013: 
1,71013: 
1,71013: 
2,71013: 
17,71013: 
,71013: 
,71014: 
1,71014: 
1,71014: 
1,71014: 
1,71014: 
1,71014: 
1,71014: 
1,71014: 
1,71014: 
1,71014: 
1,71014: 
1,71014: 
1,71014: 
1,71014: 
1,71014: 
1,71014: 
1,71014: 
16,71014: 
,71014: 
4080,71040: 
115,71228: 
92,71229: 
69,71230: 
65,71233: 
58,71234: 
96,71235: 
48,71236: 
43,71237: 
40,71238: 
56,71239: 
52,71240: 
33,71241: 
259,71242: 
101,71244: 
102,71245: 
96,71246: 
119,71247: 
76,71248: 
73,71251: 
261,71253: 
94,71256: 
51,71257: 
42,71258: 
60,71285: 
89,71300: 
80,71301: 
120,71302: 
77,71303: 
74,71304: 
79,71305: 
90,71306: 
87,71307: 
132,71308: 
143,71309: 
172,71310: 
171,71311: 
94,71312: 
114,71313: 
109,71314: 
102,71315: 
191,71316: 
6,71340: 
7,71342: 
2144,75098: 
84,75113: 
81,75114: 
102,75115: 
98,75116: 
86,75117: 
82,75118: 
104,75119: 
169,75120: 
106,75121: 
87,75125: 
91,75126: 
104,75127: 
93,75128: 
84,75129: 
76,75130: 
112,75131: 
88,75132: 
101,75133: 
109,75134: 
215,75135: 
197,75136: 
231,75137: 
233,75138: 
409,75139: 
646,75140: 
234,75141: 
310,75142: 
,75143: 
363,75145: 
282,75146: 
558,75147: 
530,75148: 
740,75149: 
702,75150: 
903,75151: 
385,75152: 
449,75153: 
543,75154: 
659,75155: 
863,75156: 
972,75157: 
936,75158: 
4016,75159: 
74,75821: 
168,75822: 
277,75823: 
386,75824: 
620,75825: 
859,75826: 
4634,75827: 
556,75828: 
173,75870: 
185,75871: 
166,75872: 
175,75873: 
445,75874: 
664,75875: 
732,75876: 
92,76044: 
306,76045: 
517,76046: 
287,76047: 
335,76048: 
523,76049: 
179,76050: 
807,76051: 
2526,76052: 
224,76053: 
563,76054: 
759,76055: 
257,76056: 
1092,76057: 
217,76058: 
446,76059: 
358,76060: 
79,76061: 
77,76062: 
88,76063: 
85,76064: 
95,76065: 
80,76066: 
330,76067: 
,241601: 
,241602: 
,271601: 
,271602: 
,271603: 
,271604: 
,271605: 
,271606: 
,271607: 
,271608: 
,271609: 
,271610: 
,271611: 
,471602: 
,561601: 
,561602: 
,561603: 
,561604: 
,561605: 
,561606: 
,561607: 
,561608: 
,561609: 
,561610: 
,561611: 
,561612: 
,601601: 
,601602: 
,850805: 
,850806: 
,850817: 
,851332: 
,851354: 
,853503: 
,853504: 
,853505: 
,853506: 
,853507: 
,853508: 
,853510: 
,853511: 
4,853515: 
4,853516: 
,853517: 
,853518: 
,853519: 
,853520: 
,853521: 
,853522: 
,853524: 
,853525: 
,853528: 
,853529: 
,853530: 
,853532: 
,853533: 
,853534: 
,853538: 
,853543: 
4,853544: 
,853547: 
,853548: 
,853549: 
,853550: 
,853551: 
,853552: 
,853555: 
3,853556: 
,853559: 
,853560: 
,853561: 
,853562: 
,853563: 
,853564: 
,853565: 
,853568: 
,853569: 
4,853570: 
,853571: 
,853572: 
,853573: 
More,853574: 
,853575: 
,853580: 
,853590: 
,853591: 
,853592: 
,853593: 
,853599: 
,853600: 
,853601: 
,853602: 
,853603: 
,853604: 
,853605: 
4,853609: 
4,853610: 
,853611: 
,891609: 
,891610: 
,891611: 
,891612: 
,891613: 
,891614: 
,891615: 
,891616: 
,891617: 
,891618: 
,891619: 
,891620: 
,911607: 
,911608: 
,911609: 
,911610: 
,911611: 
,911612: 
,911613: 
,911614: 
,911615: 
,911616: 
,911617: 
,2000447: 
2,2000448: 
1184,2000451: 
,2000711: 
,2000715: 
,2000716: 
,2005544: 
,2045300: 
,3850007: 
,3850008: 
,3850009: 
,3850010: 
,3850011: 
,3850012: 
,3850013: 
,3850014: 
,3850015: 
8,4000022: 
406,4000023: 
,4002016: 
1,5002946: 
,5004277: 
1,5004388: 
2,5004389: 
1,5004390: 
2,5004391: 
1,5004393: 
,5004395: 
,5004398: 
1,5004401: 
,5004403: 
3,5004404: 
1,5004406: 
1,5004408: 
,5004409: 
1,5004419: 
1,5004420: 
4,5004421: 
4,5004422: 
1,5004468: 
,5004538: 
4,5004573: 
4,5004574: 
,5004612: 
,5004720: 
,5004721: 
,5004797: 
,5004833: 
,5004837: 
,5004838: 
,5005011: 
,5005015: 
,5005017: 
,5005018: 
,5005020: 
,5005027: 
,5005031: 
,5005032: 
,5005041: 
,5005042: 
,5005043: 
,5005051: 
,5005057: 
,5005058: 
,5005059: 
,5005060: 
,5005098: 
,5005099: 
,5005100: 
,5005107: 
,5005108: 
,5005109: 
,5005110: 
,5005111: 
,5005112: 
,5005113: 
,5005115: 
,5005117: 
,5005118: 
,5005121: 
,5005134: 
,5005136: 
,5005137: 
,5005138: 
,5005139: 
,5005140: 
,5005141: 
,5005144: 
,5005145: 
,5005146: 
,5005147: 
,5005148: 
1,5005156: 
,5005160: 
,5005182: 
,6139025: 
,6139030: 
,6176782: 
,
,
,
,
,
1,
,
1,
,
,
,
,
,
,
,
,
,
1,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
1,
,
,
,
,
,
1,
,
,
,
,
,
,
,
,
,
,
