piece,set_ID
,003: 
,004: 
1,021: 
,042: 
1,051: 
1,052: 
,053: 
,054: 
1,055: 
,056: 
,057: 
,058: 
,059: 
1,060: 
,061: 
,062: 
,063: 
,070: 
,093: 
,99: 
,100: 
,100: 
1,101: 
,111: 
,112: 
,113: 
,114: 
,115: 
3,120: 
,150: 
,150: 
,151: 
,151: 
,152: 
,153: 
,154: 
,155: 
,205: 
,239: 
,285: 
,301: 
,313: 
,325: 
,375: 
,400: 
,401: 
,402: 
,403: 
,414: 
,414: 
,414: 
,414: 
,415: 
,415: 
,416: 
,416: 
,417: 
,417: 
,417: 
,418: 
,418: 
,419: 
,419: 
,420: 
,420: 
,421: 
,421: 
,421: 
,422: 
,422: 
,423: 
,423: 
,423: 
,424: 
,426: 
,426: 
,427: 
,427: 
,428: 
,429: 
,430: 
,430: 
,431: 
,431: 
,432: 
,432: 
,433: 
,434: 
,435: 
,437: 
,445: 
,451: 
,452: 
,453: 
,454: 
,455: 
,456: 
,456: 
,457: 
,458: 
,459: 
,460: 
1,461: 
,462: 
,463: 
,464: 
,470: 
,471: 
,480: 
,480: 
,480: 
,480: 
,481: 
,481: 
,481: 
,481: 
,482: 
,482: 
,483: 
,483: 
,485: 
,487: 
,488: 
,489: 
,490: 
,491: 
,492: 
,493: 
,494: 
,501: 
,601: 
,649: 
,695: 
,696: 
,700: 
,704: 
,710: 
,800: 
,820: 
,821: 
,822: 
,823: 
,824: 
,835: 
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
