name,price,set_ID,rating
Mr. Incredible & Frozone,"$19.99, 19.99€ | ,12.5c, 12.5c,Box,Retail,USA: Apr 18, UK/EU: Apr 18,Normal",41613: ,4.6
Owen & Blue,"$19.99, 19.99€ | ,8.5c, 8.5c,Box,USA: Apr 18, UK/EU: Apr 18,Normal",41614: ,4.6
Harry Potter & Hedwig,"$14.99, 14.99€ | ,8.3c, 8.3c,Box,Retail,USA: Jul 18, UK/EU: Jul 18,Normal",41615: ,4.6
Hermione Granger,"$9.99, 9.99€ | ,7.9c, 7.9c,Box,Retail,USA: Jul 18, UK/EU: Jul 18,Normal",41616: ,4.6
Elsa,"$9.99, 9.99€ | ,7.7c, 7.7c,Box,Retail,USA: Jul 18, UK/EU: Jul 18,Normal",41617: ,4.6
Anna & Olaf,"$14.99, 14.99€ | ,7.5c, 7.5c,Box,Retail,USA: Jul 18, UK/EU: Jul 18,Normal",41618: ,4.6
Darth Vader,"$9.99, 9.99€ | ,9.6c, 9.6c,Box,Retail,USA: Jul 18, UK/EU: Jul 18,Normal",41619: ,4.6
Stormtrooper,"$9.99, 9.99€ | ,8.1c, 8.1c,Box,Retail,USA: Jul 18, UK/EU: Jul 18,Normal",41620: ,5.0
Ron Weasley & Albus Dumbledore,"$19.99, 19.99€ | ,8.2c, 8.2c,Box,Retail - limited,USA: Jul 18, UK/EU: Jul 18,Normal",41621: ,5.0
Peter Venkman & Slimer,"$19.99, 19.99€ | ,8.8c, 8.8c,Box,Retail,USA: Aug 18, UK/EU: Jul 18,Normal",41622: ,5.0
Ariel & Ursula,"$19.99, 19.99€ | ,5.5c, 5.5c,Box,Retail,USA: Jul 18, UK/EU: Jul 18,Normal",41623: ,5.0
Mickey Mouse,"$9.99, 9.99€ | ,9.2c, 9.2c,Box,Retail,USA: Aug 18, UK/EU: Aug 18,Normal",41624: ,5.0
Minnie Mouse,"$9.99, 9.99€ | ,7.7c, 7.7c,Box,Retail,USA: Aug 18, UK/EU: Aug 18,Normal",41625: ,5.0
Groot & Rocket,"$14.99, 14.99€ | ,7.9c, 7.9c,Box,Retail,USA: Oct 18, UK/EU: Oct 18,Normal",41626: ,5.0
Luke Skywalker & Yoda,"$14.99, 14.99€ | ,7.0c, 7.0c,Box,Retail,USA: Oct 18, UK/EU: Oct 18,Normal",41627: ,5.0
Princess Leia,"$9.99, 9.99€ | ,8.1c, 8.1c,Box,Retail,USA: Oct 18, UK/EU: Oct 18,Normal",41628: ,5.0
Boba Fett,"$9.99, 9.99€ | ,6.2c, 6.2c,Box,Retail,USA: Oct 18, UK/EU: Oct 18,Normal",41629: ,5.0
Jack Skellington & Sally,"$19.99, 19.99€ | ,10.4c, 10.4c,Box,USA: Oct 18, UK/EU: Oct 18,Normal",41630: ,5.0
Newt Scamander & Gellert Grindelwald,"$19.99, 19.99€ | ,8.1c, 8.1c,Box,Retail,USA: Oct 18, UK/EU: Oct 18,Normal",41631: ,5.0
Homer Simpson & Krusty the Clown,"$19.99, 19.99€ | ,9.3c, 9.3c,Box,Retail,USA: Oct 18, UK/EU: Oct 18,Normal",41632: ,5.0
Unikitty! blind bags series 1 {Random bag},"$3.99 ,28.5c,Foil pack,Retail,Random",41775: ,5.0
Rainbow Unikitty,"14,$3.99 | ,28.5c,Foil pack,Retail,Normal",41775: ,5.0
Angry Unikitty,"14,$3.99 ,28.5c,Foil pack,Retail,Normal",41775: ,5.0
Shades Puppycorn,"14,$3.99 ,28.5c,Foil pack,Retail,Normal",41775: ,5.0
Dinosaur Unikitty,"14,$3.99 ,28.5c,Foil pack,Retail,Normal",41775: ,5.0
