name,price,set_ID,rating
"Basic Motor, 9V","$26.00 ,96.3c,Normal",624: ,4.3
"Building Plate, Green","$4.99 | ,499.0c,Other,Retail,USA: Oct 07, UK/EU: May 09,Normal",626: ,4.3
"Building Plate, Blue","$5.50 ,550.0c,Normal",627: ,4.3
X-Large Baseplate Grey,"$14.99 | ,1499.0c,Shrink-wrapped,Retail,USA: Oct 07, UK/EU: May 09,Normal",628: ,4.3
Three Building Plates,"3,$5.50 ,183.3c,Normal",629: ,4.3
"Brick Separator, Green","1,$2.49 | ,249.0c,Polybag,Retail,USA: Oct 07, UK/EU: May 09,Normal",630: ,4.3
Doors and Windows,,631: ,4.3
Wheels and Tyres,,632: ,4.3
Roof Tiles,,633: ,4.3
Extra Bricks in Red,,634: ,4.3
Extra Bricks in White,,635: ,4.3
"Pull Back Motor, 3+",,636: ,4.3
Play Table,"3,$45.00 ,1500.0c,Normal",637: ,4.3
"Lots of Extra Basic Bricks, 3+",,638: ,4.3
"Lots of Extra Basic Bricks, 5+","$19.75 ,4.9c,Normal",639: ,4.3
Crystal Crawler,"97,$10.00 ,10.3c,Box,Retail - limited,Normal",1728: ,4.3
Scorpion Detector,"196,$20.00 ,10.2c,Box,Retail,Normal",1737: ,4.3
Treasure Surprise,"$2.00 ,9.1c,Box,Retail,Normal",1747: ,4.3
Paravane,"16,$2.00 ,12.5c,Box,Retail,Normal",1749: ,4.3
Small Bulk Bucket,,1751: ,4.3
Boat with Armour,,1752: ,4.3
Medium Bulk Bucket,,1753: ,4.3
Supplementary Set,,1754: ,4.3
Bonus Value Bucket,"$20.00 ,2.1c,Normal",1776: ,4.3
Plane,,1777: ,4.3
Boat,,1778: ,5.0
Helicopter,,1779: ,5.0
Animals Bulk Box,,1784: ,5.0
Freestyle Bucket,"$20.00 ,3.1c,Bucket,Retail,Normal",1796: ,5.0
Bonus Bucket,"$20.00 ,22.2c,Bucket,Retail - limited,Normal",1797: ,5.0
Tidy Treasure,"22,$2.00 ,9.1c,Polybag,Promotional,Normal",1802: ,5.0
Crossbow Boat,"21,$2.00 ,9.5c,Polybag,Retail - limited,Normal",1804: ,5.0
Underwater Scooter,,1806: ,5.0
Light Aircraft and Ground Support,"$10.00 ,8.2c,Box,Promotional (Airline),Normal",1808: ,5.0
Aeroplane,,1809: ,5.0
Paradisa Lifeguard,,1815: ,5.0
Sea Plane with Hut and Boat,"$15.00 ,11.1c,Box,Promotional (Airline),Normal",1817: ,5.0
Aircraft and Ground Support Equipment and Vehicle.,"$24.00 ,11.8c,Box,Promotional (Airline),Normal",1818: ,5.0
Rally Racers,"$11.00 ,5.6c,Box,Retail - limited,Normal",1821: ,5.0
Yacht,,1823: ,5.0
(Unnamed),,1843: ,5.0
(Unnamed),"48,$8.00 ,16.7c,Box,Retail - limited,Normal",1843: ,5.0
Freestyle Set,,1846: ,5.0
Freestyle Set,,1847: ,5.0
Hypno Cruiser,,1853: ,5.0
House with Roof-Windows,"144,$23.00 ,16.0c,Box,Promotional,Normal",1854: ,5.0
Water Park Tub,,1856: ,5.0
Super Value Brick Pack,,1857: ,5.0
Droid Scout,,1858: ,5.0
Aeroplane,,1859: ,5.0
Box of Bricks,,1861: ,4.0
Stack-n-Learn Sampler,,1866: ,4.0
Freestyle Box,,1868: ,4.0
South African Flag,,1869: ,4.0
Jumbo Building Tub,,2004: ,4.0
Duplo Primo,,2005: ,4.0
Primo Box,,2006: ,4.0
Starter Box,,2078: ,4.0
Primo Tumbler,,2091: ,4.0
Primo Cannister,,2092: ,4.0
Souvenir Box,,2100: ,4.0
Small Freestyle Bucket,,2119: ,4.0
Freestyle Set,,2120: ,4.0
Roadside Recovery Van and Tow Truck,,2140: ,4.0
Sort and Store Suitcase,,2146: ,4.0
Train Station,"599,$73.00 ,12.2c,Box,Retail - limited,Normal",2150: ,4.0
Build 'n' Play Fire Theme,,2220: ,4.0
Build 'n' Play Circus Theme,,2221: ,4.0
Happy Birthday Building Set,,2321: ,4.0
Basic Box,,2339: ,4.0
Train Oval Suitcase,,2346: ,4.0
Basic Storage Unit,,2349: ,4.0
Duplo Jumbo Tub,,2356: ,4.0
Motorcycle Patrol,"$7.00 ,140.0c,Normal",2673: ,4.0
Racing Team,"7,$10.00 ,142.9c,Normal",2674: ,4.0
Police Station,,2683: ,5.0
Water Park,,2685: ,5.0
Play Farm,,2694: ,5.0
Pony Carriage,"$5.00 ,166.7c,Normal",2695: ,5.0
Farm Tractor,"$13.00 ,130.0c,Normal",2696: ,5.0
Farm Animals,"$16.00 ,100.0c,Normal",2697: ,5.0
Farm,,2698: ,5.0
The DUPLO Farm,"$66.00 ,103.1c,Normal",2699: ,5.0
Push-Along Play Train,"$15.00 ,166.7c,Normal",2731: ,5.0
Tip Wagon,"$6.75 ,67.5c,Normal",2739: ,5.0
Electric Train Starter Set,,2741: ,5.0
Deluxe Electric Train Set,"$100.00 ,120.5c,Normal",2745: ,5.0
Bathroom,,2781: ,5.0
Playground,"31,$22.00 ,71.0c,Normal",2791: ,5.0
Aeroplane,"19,$20.00 ,105.3c,Normal",2917: ,5.0
