name,price,set_ID,rating
Advent Calendar,"$20.00 ,9.3c,Box,Retail - limited,Normal",1298: ,1.0
Turtle,,1800: ,1.0
Sally Starfish,,2000: ,1.0
Sun Set,"3,$7.00 ,233.3c,Normal",2001: ,1.0
Jumbo Building Bag,"80,$20.00 ,25.0c,Normal",2002: ,1.0
Singing Camel,"1,$13.00 ,1300.0c,Normal",2007: ,1.0
My Home Stack 'n' Learn Set,,2011: ,1.0
Lucy Ladybug,,2012: ,1.0
My First Train Stack 'n' Learn Set,,2013: ,1.0
Choo Choo Train,"13,$20.00 ,153.8c,Normal",2017: ,1.0
Little Brother Stack 'n' Learn Set,"19,$15.00 ,78.9c,Normal",2018: ,1.0
Bumper Stack and Learn Set,,2019: ,1.0
Gift Set,,2021: ,1.0
Amy Elephant,"11,$30.00 ,272.7c,Other,Retail,Normal",2022: ,1.0
Try-Me-Set with Bee,,2028: ,1.0
Duck,,2130: ,1.0
Hippo,,2131: ,1.0
Cow,,2132: ,1.0
Bull,,2133: ,1.0
Bison,,2134: ,1.0
Building Plates,"$6.99 | ,233.0c,USA: Oct 07, UK/EU: Oct 07,Normal",2198: ,1.0
Tunnel Fun,"$18.00 ,54.5c,Normal",2222: ,1.0
Spooky House,"$24.00 ,61.5c,Normal",2223: ,1.0
Duplo Tub,,2224: ,1.0
Duplo Bucket,,2226: ,1.0
Police Chase,,2234: ,2.0
Katie Cat Bucket,,2268: ,2.0
Build a Zoo,,2269: ,2.0
Spotty Dog Set,,2270: ,2.0
Boy with Barrow,,2271: ,2.0
Boy with Cat,,2277: ,2.0
Tubular Motion,,2279: ,2.0
Big Chief's Canoe,"2,$5.00 ,250.0c,Normal",2431: ,2.0
Big Chief's Camp,,2432: ,2.0
Stagecoach,"$13.00 ,162.5c,Normal",2433: ,2.0
Sheriff Jake,,2434: ,2.0
Western Town,"$30.00 ,81.1c,Normal",2435: ,2.0
Big Chief's Camp,"$35.00 ,85.4c,Normal",2436: ,2.0
Big Western Set,,2438: ,2.0
"Basic Building Set, 3+",,2449: ,2.0
Insectoids Combined Set,,2490: ,2.0
Purple Bucket Set,,2494: ,2.0
Rescue Chopper,,2531: ,2.0
Aircraft and Ground Crew,"$19.75 ,13.8c,Box,Promotional (Airline),Normal",2532: ,2.0
Formula 1 Racing Car,"$2.00 ,6.7c,Box,Promotional,Normal",2535: ,2.0
Divers Jet Ski,"$2.00 ,8.7c,Box,Promotional,Normal",2536: ,2.0
Extreme Team Raft,"$2.00 ,8.3c,Box,Promotional,Normal",2537: ,2.0
Fire-Cart,"$2.00 ,10.0c,Box,Promotional,Normal",2538: ,2.0
