name,price,set_ID,rating
2 X 8 Bricks,"9,$0.50 ,5.6c,Box,Retail,Normal",215: ,4.0
2 X 10 Bricks,,216: ,4.0
4 x 4 Corner Bricks,"10,$0.50 ,5.0c,Box,Retail,Normal",217: ,4.0
2 x 4 Bricks,"20,$0.50 ,2.5c,Box,Retail,Normal",218: ,4.0
2 X 3 Bricks,"24,$0.50 ,2.1c,Box,Retail,Normal",219: ,4.0
2 X 2 Bricks,"33,$0.50 ,1.5c,Box,Retail,Normal",220: ,4.0
1 X 2 Bricks,"45,$0.50 ,1.1c,Box,Retail,Normal",221: ,4.0
1 x 1 Bricks,"40,$0.50 ,1.3c,Box,Retail,Normal",222: ,4.0
1 x 1 Round Bricks,"62,$0.50 ,0.8c,Box,Retail,Normal",223: ,4.0
Bricks Curved,"33,$0.50 ,1.5c,Box,Retail,Normal",224: ,4.0
1 X 8 & 1 X 6 Named Beams,"10,$0.50 ,5.0c,Box,Retail,Normal",226: ,4.0
4 X 8 Plates,"10,$0.50 ,5.0c,Box,Retail,Normal",228: ,4.0
Trees and Bushes,"12,$0.50 ,4.2c,Box,Retail,Normal",230: ,4.0
Esso Stations (Pumps and Sign),"2,$0.50 ,25.0c,Box,Retail,Normal",231: ,4.0
Road Signs,"15,$0.50 ,3.3c,Box,Retail,Normal",232: ,4.0
Street Lamps,"9,$0.50 ,5.6c,Box,Retail,Normal",233: ,4.0
Lettered Bricks,"35,$0.50 ,1.4c,Box,Retail,Normal",234: ,4.0
Garage Plate and Door (White Base and Door Frame),"3,$0.50 ,16.7c,Box,Retail,Normal",235: ,4.0
Numbered Bricks,"35,$0.50 ,1.4c,Box,Retail,Normal",237: ,4.0
International Flags,"7,$0.50 ,7.1c,Box,Retail,Normal",242: ,4.0
Lighting Device Pack,"3,$0.50 ,16.7c,Box,Retail,Normal",245: ,4.0
LEGO Town Plan Board,"$1.50 ,Normal",246: ,4.0
1:87 Opel Rekord with Garage,,262: ,4.0
1:87 Ford Taunus 17M de Luxe with Garage,,263: ,4.0
1:87 Mercedes 220 with Garage,,264: ,4.0
1:87 Karmann Ghia with Garage,,265: ,3.0
Airplanes,,311: ,3.0
Boats,,312: ,3.0
Small Wheels with Axles ,"12,$0.75 ,6.3c,Box,Retail,Normal",400: ,3.0
2 X 4 Plate (Flat Roof Bricks with 8 Studs),"24,$0.50 ,2.1c,Box,Retail,Normal",518: ,3.0
2 X 3 Plate (Flat Roof Bricks with 6 Studs),"30,$0.50 ,1.7c,Box,Retail,Normal",519: ,3.0
2 X 2 Plate (Flat Roof Bricks with 4 Studs),"40,$0.50 ,1.3c,Box,Retail,Normal",520: ,3.0
10 X 20 Large Base Plate ,"2,$0.50 ,25.0c,Retail,Normal",700: ,3.0
Small Basic Set,"$1.95 ,Box,Retail,Normal",702: ,3.0
Small Basic Set,"$2.95 ,Box,Retail,Normal",703: ,3.0
Small Basic Set (Flat Box),"$4.95 ,Box,Retail,Normal",705: ,3.0
Medium Basic Set (Flat Box),"$7.95 ,Box,Retail,Normal",708: ,3.0
Large Basic Set (Flat Box),"$10.95 ,Box,Retail,Normal",711: ,3.0
Junior Constructor,"510,$16.95 ,3.3c,Box,Retail,Normal",717: ,3.0
Town Plan,"711,$25.00 ,3.5c,Box,Retail,Normal",725: ,3.0
Town Plan - Continental European,,810: ,3.0
1 x 6 x 3 Window with Frame,,,3.0
1 x 6 x 3 Window with Frame,"6,$0.50 ,8.3c,Box,Retail,Other",,3.0
"1 x 2 x 4 Glass Door in Frame, Left",,,3.0
1 x 2 x 4 Glass Door in Frame,"13,$0.50 ,3.8c,Box,Retail,Other",,3.0
1 x 6 x 2 Triple-Pane Window in Frame,,,3.0
1 x 6 x 2 Triple-Pane Window in Frame,"8,$0.50 ,6.3c,Box,Retail,Other",,3.0
1 x 6 x 2 Double-Pane Window in Frame w/Shutters,,,3.0
1 x 6 x 2 Double-Pane Window in Frame w/Shutters,"8,$0.50 ,6.3c,Box,Retail,Other",,3.0
1 x 4 x 2 Window in Frame,,,3.0
1 x 4 x 2 Window in Frame,"9,$0.50 ,5.6c,Box,Retail,Other",,
1 x 3 x 2 Window in Frame,,,
1 x 3 x 2 Window in Frame,"12,$0.50 ,4.2c,Box,Retail,Other",,
1 x 2 x 2 Window in Frame,,,
1 x 2 x 2 Window in Frame,"15,$0.50 ,3.3c,Box,Retail,Other",,
1 x 1 x 2 Window Frame,,,
1 x 1 x 2 Window Frame,"19,$0.50 ,2.6c,Box,Retail,Other",,
1 x 2 x 1 Window Frame,,,
1 x 2 x 1 Window Frame,"19,$0.50 ,2.6c,Box,Retail,Other",,
1 x 1 x 1 Window Frame,,,
1 x 1 x 1 Window Frame,"20,$0.50 ,2.5c,Box,Retail,Other",,
1 x 6 Beams,"13,$0.50 ,3.8c,Box,Retail,Other",,
1 x 8 Beams,"12,$0.50 ,4.2c,Box,Retail,Other",,
4 x 8 Left Curve Plates,"10,$0.50 ,5.0c,Box,Retail,Other",,
4 x 8 Right Curve Plates,"10,$0.50 ,5.0c,Box,Retail,Other",,
6 x 8 Plates,"8,$0.50 ,6.3c,Box,Retail,Other",,
2 x 8 Plates,"10,$0.50 ,5.0c,Box,Retail,Other",,
"International Flags - Italy, Switzerland, Belgium, Germany, Netherlands",,,
"International Flags - Britain, France, Austria, Portugal, LEGO",,,
1 x 1 and 1 x 2 Plates ,"80,$0.50 ,0.6c,Box,Retail,Other",,
Canister Set (Switzerland),,,
Empty Kindergarten LEGO Box,,,
