name,price,set_ID,rating
Mobile Car Crane,"174,$12.75 ,7.3c,Box,Retail - limited,Normal",1489: ,5.0
Universal Building Set,,1513: ,5.0
Town Value Pack,,1515: ,5.0
Black Racing Car,,1517: ,5.0
Racing Service Crew,,1518: ,5.0
Basic Building Set Trial Size,,1521: ,5.0
Basic Building Set Trial Size,,1522: ,5.0
Special Two-Set Space Pack,"132,$10.00 ,7.6c,Box,Retail - limited,Collection",1616: ,5.0
Astro Dart,,1620: ,5.0
Lunar MPV Vehicle,,1621: ,5.0
Snowman,"40,$1.30 ,3.3c,Polybag,Normal",1625: ,5.0
Angel,"33,$1.30 ,3.9c,Polybag,Normal",1626: ,5.0
Santa,"36,$1.30 ,3.6c,Polybag,Normal",1627: ,5.0
Santa with Reindeer and Sleigh,"63,$3.00 ,4.8c,Normal",1628: ,5.0
Tuttle the Turtle,,1640: ,5.0
Crocodile,,1641: ,5.0
Sea Eagle,,1642: ,5.0
Lightning Striker,,1643: ,5.0
Wind Whirler,,1644: ,5.0
Gyro Bird,,1645: ,5.0
Land Laser,,1646: ,5.0
Turbo Force,,1647: ,5.0
Swamp Stinger,,1648: ,5.0
Sea Skimmer,,1649: ,5.0
Container Set,,1653: ,5.0
Basic Building Set,,1661: ,4.0
Basic Building Set,,1662: ,4.0
Basic Building Set,,1663: ,4.0
Rattle,,1681: ,4.0
Dragster,,1898: ,4.0
Race Car Number 1.,,1899: ,4.0
Viking Line Ferry,,1923: ,4.0
Milk Truck,,1952: ,4.0
Mouse,,1953: ,4.0
Emirates Airliner,,1973: ,4.0
Triple Pack,,1974: ,4.0
Flyercracker USA,,1974: ,4.0
Smuggler's Hayride,,1974: ,4.0
Star Quest,,1974: ,4.0
Rock 'n' Roller,"3,$10.25 ,341.7c,Normal",2040: ,4.0
Bath-Tub Buddies,"2,$12.25 ,612.5c,Normal",2066: ,4.0
Baby Gift Pack,,2073: ,4.0
Baby Bath Set,,2074: ,4.0
Duplo Bucket,,2424: ,4.0
Farm bucket,,2426: ,4.0
{duplo box},,2430: ,4.0
Tow Truck,"3,$3.30 ,110.0c,Normal",2617: ,4.0
Fishing Boat,"15,$29.75 ,198.3c,Normal",2643: ,4.0
Cannon Ball Clowns,,2650: ,4.0
