name,price,set_ID,rating
Idea Book,"1,$4.25 ,425.0c,Retail,Book",260: ,4.3
"Basic Building Set, 3+",,315: ,4.3
"Basic Building Set, 3+",,325: ,4.3
"Basic Building Set, 3+",,335: ,4.3
"Basic Building Set, 3+",,365: ,4.3
"Basic Building Set, 3+",,385: ,4.3
Build-N-Store Chest,,395: ,4.3
"Basic Building Set, 5+",,515: ,4.3
"Basic Building Set, 5+",,525: ,4.3
"Basic Building Set, 5+",,535: ,4.3
"Basic Building Set, 5+",,545: ,4.3
"Basic Building Set, 5+",,565: ,4.3
"Basic Building Set, 7+",,715: ,4.3
"Basic Building Set, 7+",,725: ,4.3
"Basic Building Set, 7+",,735: ,4.3
"Pull-Back Motor, Red","8,$12.25 ,153.1c,Box,Retail,Normal",818: ,4.3
"Brick Separator, Grey","$2.25 ,225.0c,Polybag,Retail,Normal",821: ,4.3
Panda and Friends,,1482: ,4.3
Clown Car,,1559: ,4.3
Glory Glider,,1560: ,4.3
Stunt Chopper,,1561: ,4.3
Wave Jumper,,1562: ,4.3
Track Blaster,,1563: ,4.3
Arla Milk Delivery Truck,,1581: ,4.3
Helicopter,,1630: ,4.3
Black Race Car,,1631: ,3.7
Speedboat,,1632: ,3.7
Mini Loader,,1633: ,3.7
"Handy Bucket of Bricks, 3+",,1636: ,3.7
"Basic Building Set, 3+",,1637: ,3.7
Basic Set,,1638: ,3.7
"Basic Building Set, 5+",,1639: ,3.7
Duplo Building Set,,1657: ,3.7
Dual FX Racers,"108,$8.75 ,8.1c,Box,Retail - limited,Normal",1665: ,3.7
Circus Building Set,,1672: ,3.7
Pre-School Bucket,,1674: ,3.7
Three Set Bonus Pack,"165,$10.00 ,6.1c,Box with backing card,Retail - limited,Collection",1675: ,3.7
"Basic Building Set, 3+",,1676: ,3.7
Rabbit,,1677: ,3.7
"Basic Building Set, 5+",,1679: ,3.7
Crusader's Cart,,1680: ,3.7
Space Shuttle Launch,,1682: ,3.7
DUPLO Bucket,,1684: ,3.7
XL Bucket,,1685: ,3.7
Helicopter,,1690: ,3.7
Racer,,1691: ,3.7
Tractor Loader,,1692: ,3.7
Meteor Monitor,,1875: ,3.7
Soil Scooper,,1876: ,3.7
Crusader's Cart,,1877: ,3.7
Rabbit Rattle,,1883: ,4.0
