name,price,set_ID,rating
Kitchen,"$26.50 ,28.8c,Normal",3243: ,5.0
Dream Cottage,"$76.00 ,63.3c,Normal",3270: ,5.0
The Big Family House,,3290: ,5.0
Value Bucket Medium,"322,$10.00 ,3.1c,Normal",4055: ,5.0
XL Value Bucket,,4128: ,5.0
Trial Size Bag,"27,$1.50 ,5.6c,Normal",4129: ,5.0
"Freestyle Clearpack (S), 3+","$15.00 ,11.5c,Normal",4137: ,5.0
Value Set with Carry Bag,"400,$20.00 ,5.0c,Normal",4138: ,5.0
"Freestyle Bucket, 3+","$23.00 ,9.2c,Bucket,Retail,Normal",4139: ,5.0
Large Clearpack,"220,$20.00 ,9.1c,Normal",4148: ,5.0
Trial Size Bag 5+,"34,$1.50 ,4.4c,Normal",4157: ,5.0
Building Set 5+,"128,$6.00 ,4.7c,Normal",4158: ,5.0
Funimal,,4168: ,5.0
"Freestyle Gift Item, 3+",,4169: ,5.0
"Duplo Start / Stop Rail, Single Rail, Change of Direction Switch",,5024: ,5.0
"Toolo Loader, Hook and Turntable","3,$5.50 ,183.3c,Polybag,LEGO exclusive,Normal",5026: ,5.0
Angle Bricks Assorted,"$4.00 ,20.0c,Polybag,LEGO exclusive,Normal",5201: ,5.0
"Angle Beams, Red and Blue","$4.00 ,50.0c,Polybag,LEGO exclusive,Normal",5202: ,5.0
Fibre Optic Cables,"8,$3.00 ,37.5c,Polybag,LEGO exclusive,Normal",5227: ,5.0
"Technic Beams and Plates with Holes, Black","$4.50 ,17.3c,Polybag,LEGO exclusive,Normal",5228: ,5.0
Technic Gear Wheels and Differential Housing,"$4.00 ,17.4c,Polybag,LEGO exclusive,Normal",5229: ,5.0
Battery Box 9 V For Electric System,"1,$5.00 ,500.0c,Polybag,LEGO exclusive,Normal",5391: ,5.0
Western Accessories,"$5.00 ,14.7c,Polybag,LEGO exclusive,Normal",5392: ,5.0
Headgear (Hats and Hair),"31,$3.00 ,9.7c,Polybag,LEGO exclusive,Normal",5393: ,5.0
3 Horses and Saddles,"$4.50 ,37.5c,Polybag,LEGO exclusive,Normal",5394: ,5.0
Big Foot 4 x 4,"$88.00 ,11.6c,Box,Retail,Normal",5561: ,5.0
LEGO Island,,5731: ,5.0
Pamela's Picnic Time,,5821: ,5.0
Jennifer and Foal,,5822: ,5.0
Lucinda and Cressida,,5853: ,5.0
Pony Trekking,,5854: ,5.0
Riding Stables,,5855: ,5.0
Nursery,,5874: ,5.0
Crossbow Cart,,6004: ,5.0
Crossbow Cart,,6006: ,5.0
Bat Lord,"$4.50 ,37.5c,Box,Retail,Normal",6007: ,5.0
Bat Lord's Catapult,"$6.75 ,12.3c,Box,Retail,Normal",6027: ,5.0
Witch's Windship,"$8.00 ,14.3c,Box,Retail,Normal",6037: ,5.0
Traitor Transport,,6047: ,5.0
Witch's Magic Manor,"$44.00 ,17.6c,Box,Retail,Normal",6087: ,5.0
Night Lord's Castle,"$80.00 ,13.3c,Box,Retail,Normal",6097: ,5.0
Traitor Transport,"140,$20.00 ,14.3c,Box,Retail - limited,Normal",6099: ,5.0
Buccaneers,"36,$6.00 ,16.7c,Box,Retail - limited,Normal",6204: ,5.0
Pirates Ambush,"156,$22.00 ,14.1c,Box,Retail - limited,Normal",6249: ,5.0
Cross Bone Clipper,"154,$33.00 ,21.4c,Box,Retail - limited,Normal",6250: ,5.0
Pirates Perilous Pitfall,"395,$73.00 ,18.5c,Box,Retail - limited,Normal",6281: ,5.0
"Road Plates, Junction","2,$6.00 ,300.0c,Shrink-wrapped,Retail,Normal",6320: ,5.0
"Road Plates, Curved","2,$6.00 ,300.0c,Shrink-wrapped,Retail,Normal",6321: ,5.0
"Road Plates, Straight","2,$6.00 ,300.0c,Shrink-wrapped,Retail,Normal",6322: ,5.0
"Road Plates, Cross","2,$6.99 | ,349.5c,Shrink-wrapped,Retail,USA: Oct 07,Normal",6323: ,5.0
Go-Kart,,6400: ,4.0
Go-Kart,"23,$2.00 ,8.7c,Polybag,Retail - limited,Normal",6406: ,4.0
Fire Chief,"$5.50 ,21.2c,Box,Retail,Normal",6407: ,4.0
Show Jumping Event,"$4.00 ,11.1c,Box,Retail,Normal",6417: ,4.0
Deep Sea Refuge,"$60.00 ,13.4c,Box,Retail,Normal",6441: ,4.0
Sting Ray Explorer,"$20.00 ,13.2c,Box,Retail,Normal",6442: ,4.0
Outback Airstrip,"167,$20.00 ,12.0c,Box,Retail,Normal",6444: ,4.0
Fire Engine,"$10.00 ,15.2c,Box,Retail,Normal",6486: ,4.0
