name,price,set_ID,rating
Jedi Starfighter with Hyperdrive Booster Ring,"$49.99 | ,8.7c,Box,USA: Oct 07, UK/EU: Oct 07,Normal",7661: ,4.5
Trade Federation MTT,"$99.99 | ,7.5c,Box,USA: Oct 07, UK/EU: Oct 07,Normal",7662: ,4.5
Sith Infiltrator,"$29.99 | ,9.7c,Box,USA: Oct 07, UK/EU: Oct 07,Normal",7663: ,4.5
TIE Crawler,"$49.99 | ,9.1c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7664: ,4.5
Republic Cruiser,"$89.99 | ,9.8c,Box,USA: Oct 07, UK/EU: Oct 07,Normal",7665: ,4.5
Hoth Rebel Base,"$49.99 | ,9.1c,Box,USA: Oct 07,Normal",7666: ,4.5
MB-01 Eagle Command Base,"$89.99 | ,11.8c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7690: ,4.5
ETX Alien Mothership Assault ,"$49.99 | ,11.5c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7691: ,4.5
MX-71 Recon Dropship ,"$39.99 | ,9.2c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7692: ,4.5
ETX Alien Strike,"$19.99 | ,8.1c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7693: ,4.5
MT-31 Trike ,"$9.99 | ,10.5c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7694: ,4.5
MX-11 Astro Fighter ,"$4.99 | ,8.8c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7695: ,4.5
MT-51 Claw-Tank Ambush,"$29.99 | ,8.0c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7697: ,4.5
MT-101 Armoured Drilling Unit,"$79.99 | ,12.6c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7699: ,4.5
Golden Guardian,"$24.99 | ,9.4c,Box,USA: Oct 07, UK/EU: Oct 07,Normal",7714: ,4.5
Combat Crawler X2,"$49.99 | ,8.6c,Box,USA: Oct 07, UK/EU: Oct 07,Normal",7721: ,4.5
Deep Sea Treasure Hunter,"$4.99 | ,6.7c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7770: ,4.5
Angler Ambush,"$9.99 | ,7.7c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7771: ,4.5
Lobster Strike,"$19.99 | ,9.0c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7772: ,4.5
Tiger Shark Attack,"$29.99 | ,8.8c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7773: ,4.5
Crab Crusher,"$49.99 | ,8.5c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7774: ,4.5
Aquabase Invasion,"$69.99 | ,8.3c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7775: ,4.5
The Shipwreck,"$24.99 | ,10.4c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7776: ,4.4
The Batcopter: The Chase for Scarecrow,"$29.99 | ,10.2c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7786: ,4.4
The Bat-Tank: The Riddler and Bane's Hideout,"$49.99 | ,7.8c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7787: ,4.4
Whale,,7871: ,4.4
Animal Set,,7872: ,4.4
Aeroplane Set,,7873: ,4.4
Backhoe,,7875: ,4.4
Cement Truck,"$3.99 | ,9.1c,Polybag,Unknown,USA: Dec 07,Normal",7876: ,4.4
Fireboat,"$34.99 | ,18.7c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7906: ,4.4
City Advent Calendar,"$24.99 | ,10.8c,Box,Retail - limited,USA: Oct 07, UK/EU: Oct 07,Normal",7907: ,4.4
Off-Road Fire Rescue,"$9.99 | ,7.6c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7942: ,4.4
Fire Hovercraft,"$29.99 | ,10.9c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7944: ,4.4
Fire Station,"$59.99 | ,10.0c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7945: ,4.4
Cement Mixer,"$14.99 | ,7.0c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7990: ,4.4
Recycle Truck,"$16.99 | ,8.2c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7991: ,4.4
Container Stacker,"$19.99 | ,9.2c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7992: ,4.4
Service Station,"$39.99 | ,9.9c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7993: ,4.4
LEGO City Harbour,"$89.99 | ,13.7c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7994: ,4.4
Train Rail Crossing,"$24.99 | ,624.8c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7996: ,4.4
Train Station,"$44.99 | ,11.6c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7997: ,4.4
Heavy Hauler,"$34.99 | ,10.5c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",7998: ,4.4
Cyclone Defender,"$7.99 | ,8.7c,Box,USA: Oct 07, UK/EU: Oct 07,Normal",8100: ,4.4
Claw Crusher,"$7.99 | ,8.1c,Box,USA: Oct 07, UK/EU: Oct 07,Normal",8101: ,4.4
Blade Titan,"$14.99 | ,9.3c,Box,USA: Oct 07, UK/EU: Oct 07,Normal",8102: ,4.4
Sky Guardian,"$14.99 | ,10.4c,Box,USA: Oct 07, UK/EU: Oct 07,Normal",8103: ,4.4
Shadow Crawler,"$14.99 | ,9.3c,Box,USA: Oct 07, UK/EU: Oct 07,Normal",8104: ,4.3
Iron Condor,"$14.99 | ,10.6c,Box,USA: Oct 07, UK/EU: Oct 07,Normal",8105: ,4.3
Aero Booster,"$29.99 | ,9.6c,Box,USA: Oct 07, UK/EU: Oct 07,Normal",8106: ,4.3
Fight for the Golden Tower,"$49.99 | ,8.8c,Box,USA: Oct 07, UK/EU: Oct 07,Normal",8107: ,4.3
Mobile Devastator,"$89.99 | ,8.9c,Box,USA: Oct 07, UK/EU: Oct 07,Normal",8108: ,4.3
Terrain Crusher,"$4.99 | ,11.3c,Canister,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",8130: ,4.3
Raceway Rider,"$4.99 | ,9.8c,Canister,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",8131: ,4.3
Night Driver,"$4.99 | ,12.2c,Canister,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",8132: ,4.3
Rally Runner,"$4.99 | ,9.8c,Canister,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",8133: ,4.3
Night Crusher,"$19.99 | ,7.5c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",8134: ,4.3
Bridge Chase,"$39.99 | ,7.4c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",8135: ,4.3
Fire Crusher,"$10.00 | ,15.4c,Box,Retail,UK/EU: Oct 07,Normal",8136: ,4.3
Booster Beast,"$9.99 | ,14.3c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",8137: ,4.3
Phantom Crasher,"$10.00 | ,11.8c,Box,Retail,UK/EU: Oct 07,Normal",8138: ,4.3
Night Blazer,"$9.99 | ,15.1c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",8139: ,4.3
Tow Trasher,"$19.99 | ,11.0c,Box,Retail,USA: Nov 07, UK/EU: Oct 07,Normal",8140: ,4.3
Off Road Power,"$19.99 | ,9.9c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",8141: ,4.3
Ferrari 248 F1 1:24,"$19.99 | ,12.0c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",8142: ,4.3
Ferrari F430 Challenge 1:17,"$49.99 | ,7.2c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",8143: ,4.3
Ferrari 248 F1 Team (Michael Schumacher Edition),"726,$69.99 | ,9.6c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",8144: ,4.3
Ferrari F1 Team (Kimi Räikkönen Edition),,8144: ,4.3
Ferrari 599 GTB Fiorano 1:10,"$109.99 | ,8.3c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",8145: ,4.3
Nitro Muscle,"$49.99 | ,8.4c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",8146: ,4.3
Bullet Run,"$49.99 | ,6.3c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",8147: ,4.3
Rough Terrain Crane,"$9.99 | ,9.4c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",8270: ,4.3
Wheel Loader,"$19.99 | ,10.0c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",8271: ,3.9
Snowmobile,"$29.99 | ,9.1c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",8272: ,3.9
Off Road Truck,"$49.99 | ,6.2c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",8273: ,3.9
Combine Harvester,"$69.99 | ,6.8c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",8274: ,3.9
Motorized Bulldozer,"$149.99 | ,10.8c,Box,Retail,USA: Oct 07, UK/EU: Oct 07,Normal",8275: ,3.9
Toa Kongu,"$9.99 | ,13.5c,USA: Oct 07, UK/EU: Oct 07,Normal",8910: ,3.9
Toa Jaller,"$9.99 | ,14.7c,USA: Oct 07, UK/EU: Oct 07,Normal",8911: ,3.9
Toa Hewkii,"$9.99 | ,16.1c,USA: Oct 07, UK/EU: Oct 07,Normal",8912: ,3.9
Toa Nuparu,"$9.99 | ,16.9c,USA: Oct 07, UK/EU: Oct 07,Normal",8913: ,3.9
Toa Hahli,"$9.99 | ,16.9c,USA: Oct 07, UK/EU: Oct 07,Normal",8914: ,3.9
Toa Matoro,"$9.99 | ,15.9c,USA: Oct 07, UK/EU: Oct 07,Normal",8915: ,3.9
Takadox,"$9.99 | ,16.1c,USA: Oct 07, UK/EU: Oct 07,Normal",8916: ,3.9
Kalmah,"$9.99 | ,18.8c,USA: Oct 07, UK/EU: Oct 07,Normal",8917: ,3.9
Carapar,"$9.99 | ,20.0c,USA: Oct 07, UK/EU: Oct 07,Normal",8918: ,3.9
Mantax,"$9.99 | ,17.2c,USA: Oct 07, UK/EU: Oct 07,Normal",8919: ,3.9
Ehlek,"$9.99 | ,18.5c,USA: Oct 07, UK/EU: Oct 07,Normal",8920: ,3.9
Pridak,"$9.99 | ,21.3c,USA: Oct 07, UK/EU: Oct 07,Normal",8921: ,3.9
Gadunka,"$19.99 | ,11.4c,USA: Oct 07, UK/EU: Oct 07,Normal",8922: ,3.9
Hydraxon,"$19.99 | ,12.1c,USA: Oct 07, UK/EU: Oct 07,Normal",8923: ,3.9
Maxilos and Spinax,"$29.99 | ,11.7c,USA: Oct 07, UK/EU: Oct 07,Normal",8924: ,3.9
Barraki Deepsea Patrol ,"$29.99 | ,13.2c,USA: Oct 07, UK/EU: Oct 07,Normal",8925: ,3.9
Toa Undersea Attack ,"$49.99 | ,12.5c,USA: Oct 07, UK/EU: Oct 07,Normal",8926: ,3.9
Toa Terrain Crawler ,"$69.99 | ,10.4c,USA: Oct 07, UK/EU: Oct 07,Normal",8927: ,3.9
Defilak,"$4.99 | ,13.5c,USA: Oct 07, UK/EU: Oct 07,Normal",8929: ,3.9
Dekar,"$4.99 | ,13.5c,USA: Mar 08, UK/EU: Oct 07,Normal",8930: ,3.9
Thulox,"$5.00 | ,12.8c,UK/EU: Oct 07,Normal",8931: ,3.8
Morak,"$4.99 | ,12.5c,USA: Oct 07, UK/EU: Oct 07,Normal",8932: ,3.8
Squid Ammo,"$1.99 | ,28.4c,USA: Oct 07, UK/EU: Oct 07,Normal",8934: ,3.8
Nocturn,"$14.99 | ,12.9c,USA: Dec 07, UK/EU: Oct 07,Normal",8935: ,3.8
Lesovikk,"$19.99 | ,13.4c,USA: Oct 07, UK/EU: Oct 07,Normal",8939: ,3.8
Karzahni,"$39.99 | ,10.7c,USA: Oct 07, UK/EU: Oct 07,Normal",8940: ,3.8
Medium Storage Bin,"2,$96.50 ,4825.0c,Normal",9001: ,3.8
Duplo Bulk Set,,9027: ,3.8
Dinosaurs Set,,9213: ,3.8
Wild Animals Set,,9214: ,3.8
World People Set,"$39.99 | ,249.9c,USA: Dec 07, UK/EU: Nov 09,Normal",9222: ,3.8
Playhouse Set,,9225: ,3.8
Hospital Set,,9226: ,3.8
Farm Set,,9227: ,3.8
Farm Animals Set,,9228: ,3.8
Police Station Set,,9229: ,3.8
Wheels Set,"$39.99 | ,11.1c,USA: Oct 07,Normal",9241: ,3.8
Dinosaurs Set,,9310: ,3.8
Town Developers Set,,9322: ,3.8
Micro Building Set,,9324: ,3.8
Science and Technology Base Set,,9632: ,3.8
FIRST LEGO League Challenge 2007 - Power Puzzle,,9764: ,3.8
Mindstorms Education Base Set,"$250.00 ,58.0c,Normal",9797: ,3.8
Motorised Walking AT-AT,"$129.99 | ,11.4c,Box,USA: Oct 07, UK/EU: Oct 07,Normal",10178: ,3.8
Ultimate Collector's Millennium Falcon,"$499.99 | ,9.6c,Box,LEGO exclusive,USA: Oct 07, UK/EU: Oct 07,Normal",10179: ,3.8
Eiffel Tower ,"$199.99 | ,5.8c,Box,LEGO exclusive,USA: Oct 07, UK/EU: Oct 07,Normal",10181: ,5.0
Cafe Corner,"$139.99 | ,6.8c,Box,LEGO exclusive,USA: Oct 07, UK/EU: Oct 07,Normal",10182: ,5.0
Hobby Trains,"$100.00 ,9.3c,Box,LEGO exclusive,Normal",10183: ,5.0
Market Street,"$89.99 | ,7.2c,Box,LEGO exclusive,USA: Oct 07, UK/EU: Oct 07,Normal",10190: ,5.0
Rolling Storage Box - Red/Yellow,"$119.99 | ,USA: Oct 07,Gear",60030: ,5.0
Rolling Storage Box - Blue/Green,"$119.99 | ,USA: Oct 07,Gear",60031: ,5.0
Building Table,"$199.99 | ,USA: Oct 07, UK/EU: Oct 07,Gear",60040: ,5.0
Bonus Pack,,66149: ,5.0
City Essential Vehicles Collection,"526,$49.99 | ,9.5c,USA: Oct 07,Collection",66175: ,5.0
City Rescue Pack,,66177: ,5.0
Bonus/Value Pack,,66187: ,5.0
Bonus/Value Pack,,66188: ,5.0
Creative Building,,66189: ,5.0
City Medical Super Pack,,66193: ,5.0
City Super Pack,,66194: ,5.0
City Super Pack,,66195: ,5.0
Bonus/Value Pack,,66198: ,5.0
Bonus/Value Pack,,66201: ,5.0
Bonus/Value Pack,,66202: ,5.0
Mr. Magorium's Wonder Emporium,"323,$19.99 | ,6.2c,Box,Retail - limited,USA: Oct 07,Collection",66208: ,5.0
Bonus/Value Pack,,66217: ,5.0
Bonus/Value Pack,,66231: ,5.0
Bonus/Value Pack,,66232: ,5.0
Bonus/Value Pack,,66234: ,5.0
Bonus/Value Pack,,66235: ,5.0
City Trains Super Set,,66239: ,3.0
Bonus/Value Pack,,66265: ,3.0
Bonus/Value Pack,,66332: ,3.0
Blue Brick Key Chain,"$4.99, 4.99€ | ,Tag,LEGO exclusive,USA: Oct 07, UK/EU: Jan 08,Gear",850152: ,3.0
Red Brick Key Chain,"$4.99, 4.99€ | ,USA: Oct 07, UK/EU: Jan 08,Gear",850154: ,3.0
Stormtrooper,"$4.99 | ,USA: Oct 07, UK/EU: Jan 08,Gear",850355: ,3.0
Stormtrooper,,850355: ,3.0
Classic Calculator,,851197: ,3.0
Anakin,"$3.99 | ,USA: Oct 07, UK/EU: Jan 08,Gear",851462: ,3.0
Clone Trooper,"$3.99 | ,USA: Oct 07, UK/EU: Jan 08,Gear",851463: ,3.0
Chewbacca,"$4.99 | ,USA: Oct 07, UK/EU: Jan 08,Gear",851464: ,3.0
Egg Timer,"$7.99 | ,USA: Oct 07, UK/EU: Oct 07,Gear",851501: ,3.0
Ice Brick Tray - Yellow,"$7.99 | ,USA: Jul 08, UK/EU: Jul 08,Gear",851502: ,3.0
Egg Cup Set,,851524: ,3.0
Firefighter Keychain,,851537: ,3.0
Piraka Ball Shooter,"$19.99 | ,USA: Oct 07,Gear",851591: ,3.0
LEGOville Zoo Dinner Set,"$14.99 | ,USA: Oct 07, UK/EU: Oct 07,Gear",851617: ,3.0
City Police Cap,,851624: ,3.0
Toy Police Badge,,851625: ,3.0
Key Chain Name Kit,"$4.99 | ,USA: Oct 07, UK/EU: Jan 08,Gear",851627: ,3.0
City Memory Game,"$7.99 | ,USA: Oct 07, UK/EU: Oct 07,Gear",851641: ,3.0
Magnetic Notepad,"$4.99 | ,USA: Oct 07,Gear",851648: ,3.0
Corkscrew & Bottle Opener,,851652: ,3.0
Santa Gift Wrap and Tags,,851680: ,3.0
Batman Keyring,,851686: ,3.0
Robin Key Chain,"$3.99 | ,USA: Oct 07, UK/EU: Jan 08,Gear",851687: ,3.0
Catwoman Minifigure Magnet Set,"$12.99 | ,USA: Oct 07, UK/EU: Jan 08,Gear",851689: ,3.0
Fire Extinguisher,,851757: ,3.0
The Joker Keyring,,851814: ,3.0
Catwoman Keyring,,851815: ,3.0
Exo-Force Blaster,"$14.99 | ,USA: Oct 07,Gear",851821: ,3.0
Viking Helmet,,851831: ,3.0
Exo-Force Magnet Set,"$12.99 | ,USA: Oct 07,Gear",851836: ,3.0
SpongeBob Key Chain,"$4.99 | ,USA: Dec 07, UK/EU: Oct 07,Gear",851838: ,3.0
Patrick Key Chain,"$4.99 | ,USA: Dec 07, UK/EU: Oct 07,Gear",851839: ,3.0
Gift Wrap Santa Mini-Figure & Tree,,851841: ,3.0
Coaster Set,,851846: ,3.0
Tic Tac Toe,"$19.99 | ,UK/EU: Jul 08,Gear",851848: ,3.0
Mr. Krabs Key Chain,"$3.99 | ,USA: Dec 07, UK/EU: Oct 07,Gear",851853: ,3.0
SpongeBob Minifigure Magnet Set,"$12.99 | ,USA: Dec 07, UK/EU: Oct 07,Gear",851854: ,3.0
Classic LEGO Gift Wrap,,851855: ,3.0
Princess Crown,"$7.99 | ,USA: Oct 07,Gear",851868: ,3.0
Picnic Tea Set,,851873: ,3.0
Sword Takadox,"$9.99 | ,USA: Oct 07, UK/EU: Oct 07,Gear",851875: ,3.0
Takadox Mask,"$9.99 | ,USA: Oct 07,Gear",851876: ,3.0
Barraki Pump Action Water Gun,"$24.99 | ,USA: Oct 07, UK/EU: Oct 07,Gear",851877: ,3.0
