name,price,set_ID,rating
Detective's Office,"$159.99, 149.99€ | ,7.1c, 6.6c,Box,Retail - limited,USA: Jan 15, UK/EU: Jan 15,Normal",10246: ,4.7
Ferris Wheel,"$199.99, 179.99€ | ,8.1c, 7.3c,Box,Retail - limited,USA: Jun 15, UK/EU: Jun 15,Normal",10247: ,4.7
Ferrari F40,"$99.99, 89.99€ | ,8.6c, 7.8c,Box,LEGO exclusive,USA: Aug 15, UK/EU: Aug 15,Normal",10248: ,4.7
Winter Toy Shop,"$79.99, 69.99€ | ,8.9c, 7.8c,Box,LEGO exclusive,USA: Oct 15, UK/EU: Oct 15,Normal",10249: ,4.7
Ducks,"$9.99, 6.99€ | ,76.8c, 53.8c,Box,Retail,USA: Mar 15, UK/EU: Mar 15,Normal",10581: ,4.7
Animals,"$19.99, 19.99€ | ,51.3c, 51.3c,Box,Retail,USA: Mar 15, UK/EU: Mar 15,Normal",10582: ,4.7
Fishing Trip,"$24.99, 17.49€ | ,78.1c, 54.7c,Box,Retail,USA: Mar 15, UK/EU: Mar 15,Normal",10583: ,4.7
Forest,"$59.99, 59.99€ | ,57.1c, 57.1c,Box,Retail,USA: Mar 15, UK/EU: Mar 15,Normal",10584: ,4.7
Mom and Baby,"$9.99, 6.99€ | ,76.8c, 53.8c,Box,Retail,USA: Jan 15, UK/EU: Dec 14,Normal",10585: ,4.7
Ice Cream Truck,"$14.99, 14.99€ | ,136.3c, 136.3c,Box,Retail,USA: Jan 15, UK/EU: Dec 14,Normal",10586: ,4.7
Café,"$19.99, 19.99€ | ,38.4c, 38.4c,Box,Retail,USA: Jan 15, UK/EU: Dec 14,Normal",10587: ,4.7
Rally Car,"$14.99, 10.49€ | ,115.3c, 80.7c,Box,Retail,USA: Jan 15, UK/EU: Dec 14,Normal",10589: ,4.7
Airport,"$19.99, 19.99€ | ,68.9c, 68.9c,Box,Retail,USA: Jan 15, UK/EU: Dec 14,Normal",10590: ,4.7
Fire Boat,"$14.99, 14.99€ | ,78.9c, 78.9c,Box,Retail,USA: May 15, UK/EU: Jun 15,Normal",10591: ,4.7
