name,price,set_ID,rating
"Basic Building Set, 5+",,599: ,4.0
Little People with Accessories,,1066: ,4.0
Roof Bricks,,1082: ,4.0
Hooks,,1201: ,4.0
Keys for wind-up motor,,1205: ,4.0
{Fences and Gates},,1209: ,4.0
Space Stands and Brackets,"8,$2.25 ,28.1c,Polybag,LEGO exclusive,Normal",1211: ,4.0
Yellow beams,,1221: ,4.0
Blue beams,,1222: ,4.0
Black beams,,1223: ,4.0
Red beams,,1224: ,4.0
Tractor wheels and tyres,,1226: ,4.0
Breakdown Assistance,,1590: ,4.0
Pampers Gift Pack,,1600: ,4.0
Viking Line Ferry,,1656: ,4.0
Viking Line Ferry 'Viking Saga',,1658: ,4.0
Mini Building Set,,1905: ,4.0
3+ Building Set,,1910: ,4.0
Promo Basic Set,,1920: ,4.0
Basic Building Set with Storage Case,,1922: ,4.0
Building Plate Red,,2302: ,4.0
Supplementary Bricks,,2306: ,4.0
Basic Set,,2308: ,4.0
Little Plane,,2622: ,4.0
Fire Engine,,2635: ,4.0
Barnyard,,2641: ,4.0
Living Room,,2642: ,4.0
Play-Box Home and Garage,,2648: ,4.0
Lisa Lamb's House,"32,$10.00 ,31.3c,Normal",3654: ,4.0
Billy Bear and Mortimer Mouse's Service Station,,3666: ,4.0
Pat and Freddy's Shop,,3667: ,4.0
Fire Station,,3669: ,4.0
The Motel,,3672: ,4.0
Lionel Lion's Lodge,,3678: ,4.0
Figure collection,,3694: ,4.0
Figure collection,,3695: ,4.0
Charlie Cat the fisherman,"2,$1.50 ,75.0c,Normal",3701: ,4.0
Peter Pig the Cook,,3703: ,4.0
Marjorie Mouse,"2,$1.50 ,75.0c,Normal",3704: ,4.0
Ernie Elephant,,3706: ,4.0
Clara Cow,,3707: ,4.0
Rufus Rabbit,,3708: ,4.0
Maximillian Mouse,,3781: ,4.0
Paul Parrot,,3782: ,4.0
Hugo Hog the Tinker,,3784: ,4.0
Boris Bulldog,,3786: ,4.0
Tug Boat,"66,$10.00 ,15.2c,Box,Retail,Normal",4005: ,4.0
Freighter,,4015: ,4.0
Fire Boat,,4025: ,4.0
Schoolroom,,5235: ,4.0
Mini-Figure Set,,6302: ,5.0
Policemen,,6308: ,5.0
Post Office,,6362: ,5.0
Town House,,6372: ,5.0
Service Truck,,6607: ,5.0
Tractor,,6608: ,5.0
Mail Truck,,6651: ,5.0
Highway Maintenance Truck,,6653: ,5.0
Fire Copter 1,,6685: ,5.0
Surface Explorer,"82,$7.50 ,9.1c,Normal",6880: ,5.0
Cosmic Cruiser,"115,$11.00 ,9.6c,Normal",6890: ,5.0
Mobile Rocket Transport,,6950: ,5.0
Universal Set,,8030: ,5.0
Universal Motor Set,,8050: ,5.0
Universal Set,,8090: ,5.0
Power Pack,,8700: ,5.0
Tow Truck,,8846: ,5.0
50 Years of Play,,,5.0
