name,price,set_ID,rating
Dino Birthday,"$12.99 | ,144.3c,USA: Mar 08, UK/EU: Jan 08,Normal",5596: ,4.0
Dino Trap,"$24.99 | ,89.3c,USA: Mar 08, UK/EU: Jan 08,Normal",5597: ,4.0
Dino Valley,"$49.99 | ,96.1c,USA: Mar 08, UK/EU: Jan 08,Normal",5598: ,4.0
Fire Station,"$59.99 | ,83.3c,USA: Feb 08, UK/EU: Jan 08,Normal",5601: ,4.0
Police Station,"$39.99 | ,142.8c,USA: Feb 08, UK/EU: Jan 08,Normal",5602: ,4.0
Fire Chief,"$8.99 | ,128.4c,USA: Apr 08, UK/EU: Jan 08,Normal",5603: ,4.0
Supermarket,"$39.99 | ,64.5c,USA: Feb 08, UK/EU: Jan 08,Normal",5604: ,4.0
Tanker Truck,"$24.99 | ,147.0c,USA: Feb 08, UK/EU: Jan 08,Normal",5605: ,4.0
My First Train,"$16.99 | ,169.9c,USA: Jun 08, UK/EU: Jul 08,Normal",5606: ,4.0
Track Repair Train,"$16.99 | ,106.2c,USA: Jul 08, UK/EU: Jul 08,Normal",5607: ,4.0
Train Starter Set,"$59.99 | ,93.7c,USA: Jun 09, UK/EU: Jul 08,Normal",5608: ,4.0
Deluxe Train Set,"$119.99 | ,103.4c,USA: Jun 09, UK/EU: Jul 08,Normal",5609: ,4.1
Builder,"$3.49 | ,15.2c,Box,Retail,USA: Jun 08, UK/EU: Jan 08,Normal",5610: ,4.1
Public Works,"$3.49 | ,11.3c,Box,Retail,USA: Jun 08, UK/EU: Jan 08,Normal",5611: ,4.1
Police Officer,"$3.49 | ,16.6c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",5612: ,4.1
Firefighter,"$3.49 | ,14.0c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",5613: ,4.1
The Good Wizard,,5614: ,4.1
The Knight,"$3.49 | ,16.6c,Box,USA: Dec 07, UK/EU: Jan 08,Normal",5615: ,4.1
Mini-Robot,"$3.49 | ,14.5c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",5616: ,4.1
Alien Jet,,5617: ,4.1
Troll Warrior,"$3.49 | ,18.4c,Box,USA: Jun 08, UK/EU: May 08,Normal",5618: ,4.1
Crystal Hawk,"$3.49 | ,13.4c,Box,Retail,USA: Jun 08, UK/EU: May 08,Normal",5619: ,4.1
Street Cleaner,"$3.49 | ,15.9c,Box,Retail,USA: Jun 08, UK/EU: May 08,Normal",5620: ,4.1
Coast Guard Kayak,"$3.49 | ,16.6c,Box,Retail,USA: Jun 08, UK/EU: May 08,Normal",5621: ,4.1
Police 4x4,,5625: ,4.1
Coast Guard Bike,,5626: ,4.1
Mini Dozer,,5627: ,4.1
Doors and Windows,"$12.99 | ,13.0c,Box,Retail,USA: Aug 09, UK/EU: May 08,Normal",6117: ,4.1
Wheels and Tyres,"$12.99 | ,12.3c,Box,Retail,USA: Aug 09, UK/EU: May 08,Normal",6118: ,4.1
Roof Tiles,,6119: ,4.1
Good Guy 2008,,6126: ,4.1
Bad Guy 2008,,6127: ,4.1
Function 2008,,6128: ,4.1
Basic Bricks Deluxe,"$19.99, 22.99€ | ,25.0c, 28.7c,USA: Jan 08, UK/EU: Feb 08,Normal",6176: ,4.1
Basic Bricks Deluxe,"$29.99 | ,4.6c,Box,Retail,USA: Dec 07, UK/EU: Feb 08,Normal",6177: ,4.1
MY LEGO Duplo Town,"$29.99 | ,38.0c,USA: Jun 08, UK/EU: May 08,Normal",6178: ,4.1
Build Your Own Harbor,"$14.99 | ,5.9c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",6186: ,2.0
Road Construction Set,"$19.99 | ,6.7c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",6187: ,2.0
Tower Raid,"$29.99 | ,8.2c,Box,USA: May 08, UK/EU: Feb 08,Normal",7037: ,2.0
Troll Assault Wagon,"$19.99 | ,12.4c,Box,USA: May 08, UK/EU: Jan 08,Normal",7038: ,2.0
Dwarves' Mine Defender,"$9.99 | ,11.6c,Box,USA: May 08, UK/EU: Feb 08,Normal",7040: ,2.0
Troll Battle Wheel,"$39.99 | ,7.9c,Box,USA: Mar 08, UK/EU: Apr 08,Normal",7041: ,2.0
Troll Warship,"$79.99 | ,16.2c,Box,USA: May 08, UK/EU: Feb 08,Normal",7048: ,2.0
Police Motorcycle,,7235: ,2.0
Police Car,"59,$5.99 ,10.2c,Box,Retail,Normal",7236: ,2.0
Prisoner Transport,,7245: ,2.0
Playful Puppy,"$12.99 | ,15.7c,USA: Dec 07, UK/EU: Jan 08,Normal",7583: ,2.0
Horse Stable,"$39.99 | ,19.1c,USA: Dec 07, UK/EU: Jan 08,Normal",7585: ,2.0
Sunshine Home,"$79.99 | ,17.8c,USA: Dec 07, UK/EU: Jan 08,Normal",7586: ,2.0
Horse Jumping,"$19.99 | ,37.0c,USA: Dec 07, UK/EU: Jan 08,Normal",7587: ,2.0
Police Car,,7611: ,2.0
Muscle Car,,7612: ,2.0
Track Racer,,7613: ,2.0
Indiana Jones Motorcycle Chase,"$9.99 | ,12.6c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",7620: ,2.0
Indiana Jones and the Lost Tomb,"$19.99 | ,7.2c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",7621: ,2.0
Race for the Stolen Treasure,"$29.99 | ,11.0c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",7622: ,2.0
Temple Escape,"$59.99 | ,10.8c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",7623: ,2.0
Jungle Duel,"$9.99 | ,11.1c,Box,Retail,USA: May 08, UK/EU: Jun 08,Normal",7624: ,2.0
River Chase,"$19.99 | ,8.5c,Box,Retail,USA: May 08, UK/EU: May 08,Normal",7625: ,2.0
Jungle Cutter,"$39.99 | ,7.8c,Box,Retail,USA: May 08, UK/EU: May 08,Normal",7626: ,2.0
Temple of the Crystal Skull,"$79.99 | ,8.6c,Box,Retail,USA: May 08, UK/EU: May 08,Normal",7627: ,2.0
Peril in Peru,"$49.99 | ,8.0c,Box,Retail,USA: Jul 08, UK/EU: Jun 08,Normal",7628: ,4.7
MX-81 Hypersonic Operations Aircraft,"$79.99 | ,10.1c,Box,Retail,USA: May 08, UK/EU: May 08,Normal",7644: ,4.7
MT-61 Crystal Reaper,"$49.99 | ,8.3c,Box,Retail,USA: May 08, UK/EU: May 08,Normal",7645: ,4.7
ETX Alien Infiltrator,"$29.99 | ,9.0c,Box,Retail,USA: May 08, UK/EU: May 08,Normal",7646: ,4.7
MX-41 Switch Fighter,"$19.99 | ,8.5c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",7647: ,4.7
MT-21 Mobile Mining Unit,"$9.99 | ,7.7c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",7648: ,4.7
MT-201 Ultra-Drill Walker,"$69.99 | ,9.2c,Box,Retail,USA: Aug 08, UK/EU: Jul 08,Normal",7649: ,4.7
Imperial Dropship,"$9.99 | ,12.3c,Box,USA: Dec 07, UK/EU: Jan 08,Normal",7667: ,4.7
Rebel Scout Speeder,"$9.99 | ,12.2c,Box,USA: Dec 07, UK/EU: Jan 08,Normal",7668: ,4.7
Anakin's Jedi Starfighter,"$19.99 | ,13.1c,Box,USA: Dec 07, UK/EU: Jan 08,Normal",7669: ,4.7
Hailfire Droid & Spider Droid,"$19.99 | ,8.0c,Box,USA: Dec 07, UK/EU: Jan 08,Normal",7670: ,4.7
AT-AP Walker,"$39.99 | ,10.2c,Box,USA: Dec 07, UK/EU: Jan 08,Normal",7671: ,4.7
Rogue Shadow,"$49.99 | ,10.4c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",7672: ,4.7
MagnaGuard Starfighter,"$44.99 | ,10.4c,Box,USA: Jul 08, UK/EU: Jul 08,Normal",7673: ,4.7
V-19 Torrent,"$54.99 | ,11.7c,Box,USA: Jul 08, UK/EU: Jul 08,Normal",7674: ,4.7
AT-TE Walker,"$89.99 | ,11.3c,Box,USA: Jul 08, UK/EU: Jul 08,Normal",7675: ,4.7
Republic Attack Gunship,"$119.99 | ,11.6c,Box,USA: Jul 08, UK/EU: Jul 08,Normal",7676: ,4.7
Droid Gunship,"$29.99 | ,9.1c,Box,Retail,USA: Jul 08, UK/EU: Jul 08,Normal",7678: ,4.7
Republic Fighter Tank,"$49.99 | ,8.4c,Box,USA: Oct 08, UK/EU: Jul 08,Normal",7679: ,4.7
The Twilight,"$99.99 | ,11.3c,Box,USA: Jul 08, UK/EU: Jul 08,Normal",7680: ,4.7
Separatist Spider Droid,"$29.99 | ,14.6c,Box,USA: Jul 08, UK/EU: Jul 08,Normal",7681: ,4.7
Police Pontoon Plane,"$39.99 | ,18.6c,Box,Retail,USA: May 08, UK/EU: Feb 08,Normal",7723: ,4.7
City Advent Calendar,"$29.99 | ,15.3c,Box,Retail - limited,USA: Aug 08, UK/EU: Aug 08,Normal",7724: ,4.7
Coast Guard Truck with Speed Boat,"$39.99 | ,11.1c,Box,Retail,USA: May 08, UK/EU: May 08,Normal",7726: ,4.7
Jet Pack,,7728: ,4.7
Alien Flyer,,7729: ,4.5
Mail Van,"$7.99 | ,12.1c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",7731: ,4.5
Air Mail,"$14.99 | ,17.0c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",7732: ,4.5
Truck & Forklift,"$24.99 | ,7.3c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",7733: ,4.5
Cargo Plane,"$49.99 | ,10.8c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",7734: ,4.5
Coast Guard Quad Bike,"$4.99 | ,15.1c,Box,Retail,USA: May 08, UK/EU: May 08,Normal",7736: ,4.5
Coast Guard 4WD & Jet Scooter,"$9.99 | ,7.7c,Box,Retail,USA: May 08, UK/EU: May 08,Normal",7737: ,4.5
Coast Guard Helicopter & Life Raft,"$39.99 | ,9.0c,Box,Retail,USA: May 08, UK/EU: May 08,Normal",7738: ,4.5
Coast Guard Patrol Boat & Tower,"$59.99 | ,13.5c,Box,Retail,USA: May 08, UK/EU: May 08,Normal",7739: ,4.5
Police Helicopter,"$9.99 | ,10.6c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",7741: ,4.5
Police Command Centre,"$44.99 | ,8.6c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",7743: ,4.5
Police Headquarters,"$89.99 | ,9.4c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",7744: ,4.5
House,,7796: ,4.5
Bi-Plane,,7797: ,4.5
Stegosaurus,,7798: ,4.5
Cargo Copter,,7799: ,4.5
Batman's Buggy: The Escape of Mr. Freeze,"$9.99 | ,13.1c,Box,Retail,USA: May 08, UK/EU: May 08,Normal",7884: ,4.5
Robin's Scuba Jet: Attack of The Penguin,"$19.99 | ,9.7c,Box,Retail,USA: May 08, UK/EU: Jul 08,Normal",7885: ,4.5
The Batcycle: Harley Quinn's Hammer Truck,"$29.99 | ,11.2c,Box,Retail,USA: May 08, UK/EU: May 08,Normal",7886: ,4.5
The Tumbler: Joker's Ice Cream Surprise,"$49.99 | ,11.1c,Box,Retail,USA: May 08, UK/EU: May 08,Normal",7888: ,4.5
Castle Advent Calendar,"$30.00 | ,17.0c,Box,Retail - limited,UK/EU: Sep 08,Normal",7979: ,4.5
TIE Fighter,"$4.99 ,11.3c,Polybag,Promotional,Normal",8028: ,4.5
Mini Snowspeeder,,8029: ,4.5
V-19 Torrent,"$3.99 | ,6.0c,Polybag,Promotional,USA: Sep 09,Normal",8031: ,4.5
River Dragon,"$7.99 | ,7.1c,Box,USA: Dec 07, UK/EU: Jan 08,Normal",8111: ,4.5
Arachnoid Stalker,"$7.99 | ,6.1c,Box,USA: Dec 07, UK/EU: Jan 08,Normal",8112: ,4.6
Assault Tiger,"$14.99 | ,9.2c,Box,USA: Dec 07, UK/EU: Jan 08,Normal",8113: ,4.6
Chameleon Hunter,"$14.99 | ,8.0c,Box,USA: Dec 07, UK/EU: Jan 08,Normal",8114: ,4.6
Dark Panther,"$14.99 | ,6.1c,Box,USA: Dec 07, UK/EU: Jan 08,Normal",8115: ,4.6
Storm Lasher,"$19.99 | ,7.1c,Box,USA: Dec 07, UK/EU: Jan 08,Normal",8117: ,4.6
Hybrid Rescue Tank,"$29.99 | ,8.6c,Box,USA: Dec 07, UK/EU: Jan 08,Normal",8118: ,4.6
EZ-Roadster,"$4.99 | ,11.1c,Canister,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",8148: ,4.6
Midnight Streak,"$4.99 | ,11.6c,Canister,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",8149: ,4.6
ZX Turbo,"$4.99 | ,9.1c,Canister,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",8150: ,4.6
Adrift Sport,"$4.99 | ,9.6c,Canister,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",8151: ,4.6
Speed Chasing,"$12.99 | ,9.1c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",8152: ,4.6
Ferrari F1 Truck,"$19.99 | ,7.4c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",8153: ,4.6
Brick Street Customs,"$69.99 | ,6.9c,Box,Retail,USA: May 08, UK/EU: May 08,Normal",8154: ,4.6
Ferrari F1 Pit,"$39.99 | ,8.3c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",8155: ,4.6
Ferrari FXX 1:17,"$49.99 | ,8.0c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",8156: ,4.6
Ferrari F1 1:9,"$89.99 | ,9.0c,Box,Retail,USA: Jun 08, UK/EU: May 08,Normal",8157: ,4.6
Speed Racer & Snake Oiler,"$19.99 | ,8.3c,Box,Retail,USA: Apr 08, UK/EU: Apr 08,Normal",8158: ,4.6
Racer X & Taejo Togokhan,"$19.99 | ,8.4c,Box,Retail,USA: Apr 08, UK/EU: Apr 08,Normal",8159: ,4.6
Cruncher Block & Racer X,"$39.99 | ,10.9c,Box,Retail,USA: Apr 08, UK/EU: May 08,Normal",8160: ,4.6
Grand Prix Race,"$59.99 | ,10.1c,Box,Retail,USA: Apr 08, UK/EU: Apr 08,Normal",8161: ,4.6
Mini Forklift,"$7.99 | ,9.0c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",8290: ,4.6
Dirt Bike,"$24.99 | ,10.1c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",8291: ,4.6
Cherry Picker,"$59.99 | ,8.3c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",8292: ,4.6
LEGO® Power Functions Motor Set,"$29.99, 36.99€ | ,299.9c, 369.9c,Box,Retail,USA: Jun 08, UK/EU: Jul 08,Normal",8293: ,4.6
Excavator,"$59.99 | ,8.3c,Box,Retail,USA: Jun 08, UK/EU: Jul 08,Normal",8294: ,4.6
Telescopic Handler,"$89.99 | ,7.6c,Box,Retail,USA: Jun 08, UK/EU: Jul 08,Normal",8295: ,3.4
Dune Buggy,"$19.99 | ,10.0c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",8296: ,3.4
Off-Roader,"$119.99 | ,10.9c,Box,Retail,USA: Jun 08, UK/EU: Jul 08,Normal",8297: ,3.4
Desert Hopper,"$9.99 | ,10.9c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",8490: ,3.4
Ram Rod,"$9.99 | ,13.9c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",8491: ,3.4
Mud Hopper,"$9.99 | ,16.9c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",8492: ,3.4
Red Ace,"$9.99 | ,12.2c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",8493: ,3.4
Ring of Fire,"$29.99 | ,11.2c,Box,Retail,USA: Dec 07, UK/EU: Jan 08,Normal",8494: ,3.4
Crosstown Craze,"$39.99 | ,8.0c,Box,Retail,USA: May 08, UK/EU: May 08,Normal",8495: ,3.4
Desert Hammer,"$49.99 | ,9.8c,Box,Retail,USA: May 08, UK/EU: Jul 08,Normal",8496: ,3.4
Gold Hunt,"$29.99 | ,8.5c,Box,Retail,USA: Jun 08, UK/EU: Jul 08,Normal",8630: ,3.4
Jetpack Pursuit,"$9.99 | ,11.4c,Box,Retail,USA: Jun 08, UK/EU: Jul 08,Normal",8631: ,3.4
Swamp Raid,"$19.99 | ,8.7c,Box,Retail,USA: Jun 08, UK/EU: Jul 08,Normal",8632: ,3.4
Speedboat Rescue,"$39.99 | ,11.8c,Box,Retail,USA: Jun 08, UK/EU: Jul 08,Normal",8633: ,3.4
Turbocar Chase,"$49.99 | ,10.0c,Box,Retail,USA: Jun 08, UK/EU: Jul 08,Normal",8634: ,3.4
Mobile Command Center,"$89.99 | ,7.8c,Box,Retail,USA: Jun 08, UK/EU: Jul 08,Normal",8635: ,3.4
Deep Sea Quest,"$49.99 | ,9.6c,Box,Retail,USA: Oct 08, UK/EU: Jul 08,Normal",8636: ,3.4
Volcano Base,"$69.99 | ,9.7c,Box,Retail,USA: Aug 08, UK/EU: Jul 08,Normal",8637: ,3.4
Toa Kopaka,"$12.99 | ,24.1c,USA: Dec 07, UK/EU: Jan 08,Normal",8685: ,3.4
Toa Lewa,"$12.99 | ,25.0c,USA: Dec 07, UK/EU: Jan 08,Normal",8686: ,3.4
Toa Pohatu,"$12.99 | ,19.1c,USA: Dec 07, UK/EU: Jan 08,Normal",8687: ,3.4
Toa Gali,"$12.99 | ,21.7c,USA: Jun 08, UK/EU: Jul 08,Normal",8688: ,3.4
Toa Tahu,"$12.99 | ,17.8c,USA: Jun 08, UK/EU: Jul 08,Normal",8689: ,3.4
Toa Onua,"$12.99 | ,21.0c,USA: Jun 08, UK/EU: Jul 08,Normal",8690: ,3.4
Antroz,"$12.99 | ,24.5c,USA: Dec 07, UK/EU: Jan 08,Normal",8691: ,3.4
Vamprah,"$12.99 | ,26.5c,USA: Dec 07, UK/EU: Jan 08,Normal",8692: ,4.8
Chirox,"$12.99 | ,26.5c,USA: Dec 07, UK/EU: Jan 08,Normal",8693: ,4.8
Krika,"$12.99 | ,32.5c,USA: Jun 08, UK/EU: Jul 08,Normal",8694: ,4.8
Gorast,"$12.99 | ,25.5c,USA: Jun 08, UK/EU: Jul 08,Normal",8695: ,4.8
Bitil,"$12.99 | ,24.1c,USA: Jun 08, UK/EU: Jul 08,Normal",8696: ,4.8
Toa Ignika,"$19.99 | ,14.3c,USA: Dec 07, UK/EU: Jan 08,Normal",8697: ,4.8
Vultraz,"$19.99 | ,15.0c,USA: Jun 08, UK/EU: Jul 08,Normal",8698: ,4.8
Takanuva,"$29.99 | ,11.2c,USA: Jun 08, UK/EU: Jul 08,Normal",8699: ,4.8
Battery Box,"$6.99, 7.99€ | ,699.0c, 799.0c,Other,LEGO exclusive,USA: Dec 07, UK/EU: Jan 08,Normal",8881: ,4.8
XL-Motor,"$9.99, 11.99€ | ,999.0c, 1199.0c,Polybag,LEGO exclusive,USA: Dec 07, UK/EU: Jan 08,Normal",8882: ,4.8
M-Motor,"$7.49, 8.99€ | ,749.0c, 899.0c,Other,LEGO exclusive,USA: Dec 07, UK/EU: Jan 08,Normal",8883: ,4.8
IR Receiver,"$14.99, 16.99€ | ,1499.0c, 1699.0c,Polybag,LEGO exclusive,USA: Dec 07, UK/EU: Jan 08,Normal",8884: ,4.8
IR Remote Control,"$9.49, 10.99€ | ,949.0c, 1099.0c,USA: Dec 07, UK/EU: Jan 08,Normal",8885: ,4.8
Extension Cable (20cm),"1,$2.99, 3.99€ | ,299.0c, 399.0c,Other,LEGO exclusive,USA: Dec 07, UK/EU: Jan 08,Normal",8886: ,4.8
Rockoh T3,"$39.99 | ,10.3c,USA: Jun 08, UK/EU: Jul 08,Normal",8941: ,4.8
Jetrax T6,"422,$49.99 | ,11.8c,USA: Jul 08, UK/EU: Jul 08,Normal",8942: ,4.8
Jetrax T6,"422,$49.99 | ,11.8c,USA: Jul 08, UK/EU: Jul 08,Normal",8942: ,4.8
Axalara T9,"$79.99 | ,11.5c,USA: Jun 08, UK/EU: Jul 08,Normal",8943: ,4.8
Tanma,"$6.99 | ,49.9c,USA: Dec 07, UK/EU: Jan 08,Normal",8944: ,4.8
Solek,"$6.99 | ,49.9c,USA: Dec 07, UK/EU: Jan 08,Normal",8945: ,4.8
Photok,"$6.99 | ,49.9c,USA: Dec 07, UK/EU: Jan 08,Normal",8946: ,4.8
Radiak,"$6.99 | ,43.7c,USA: Dec 07, UK/EU: Jan 08,Normal",8947: ,4.8
Gavla,"$6.99 | ,49.9c,USA: Dec 07, UK/EU: Jan 08,Normal",8948: ,4.8
Kirop,"$6.99 | ,49.9c,USA: Dec 07, UK/EU: Jan 08,Normal",8949: ,4.8
Mutran and Vican,"$14.99 | ,16.7c,USA: Dec 07, UK/EU: Jan 08,Normal",8952: ,4.8
Makuta Icarax,"$19.99 | ,12.6c,USA: Mar 08, UK/EU: Feb 08,Normal",8953: ,4.6
Mazeka,"$29.99 | ,10.0c,USA: Aug 08,Normal",8954: ,4.6
Tubes Experiment Set,"$90.00 ,61.2c,Normal",9076: ,4.6
Tech Machines Set,,9206: ,4.6
Dolls Family Set,"$105.00 ,120.7c,Normal",9215: ,4.6
Letters Set,,9530: ,4.6
Numbers and Mosaics Set,,9531: ,4.6
Power Add-On Set,"$35.95 ,1198.3c,Normal",9628: ,4.6
Pneumatics Add-On Set,"$55.00 ,177.4c,Normal",9641: ,4.6
Education Resource Set,"$59.00 ,8.8c,Normal",9648: ,4.6
Early Simple Machines Set,,9656: ,4.6
FIRST LEGO League Challenge 2008 - Climate Connections,,9699: ,4.6
Vernier NXT Sensor Adaptor,,9799: ,4.6
Town Plan,"$149.99 | ,7.6c,Box,Retail - limited,USA: Dec 07, UK/EU: Jan 08,Normal",10184: ,4.6
Green Grocer,"$149.99 | ,6.4c,Box,Retail - limited,USA: Mar 08, UK/EU: Mar 08,Normal",10185: ,4.6
General Grievous,"$89.99 | ,8.3c,Box,USA: May 08, UK/EU: May 08,Normal",10186: ,4.6
Volkswagen Beetle,"$119.99 | ,7.4c,Box,LEGO exclusive,USA: Jun 08, UK/EU: Jul 08,Normal",10187: ,4.6
Death Star,"$399.99, 419.99€ | ,10.5c, 11.0c,Box,Retail,USA: Jun 08, UK/EU: Jun 08,Normal",10188: ,4.6
Taj Mahal,"$299.99 | ,5.1c,Box,Retail - limited,USA: Aug 08, UK/EU: Aug 08,Normal",10189: ,4.6
Star Justice,"$99.99 | ,11.2c,Box,USA: Apr 08, UK/EU: Apr 08,Normal",10191: ,4.6
Space Skulls,"$99.99 | ,10.5c,Box,USA: Apr 08, UK/EU: Apr 08,Normal",10192: ,4.6
Custom Car Garage,"$69.99 | ,7.8c,Box,USA: Sep 08, UK/EU: Sep 08,Normal",10200: ,4.6
Sears Tower,,19710: ,4.6
John Hancock Center,,19720: ,4.6
LEGO Batbot,,20001: ,4.6
4x4 Fire Truck,,20002: ,4.7
BrickMaster - Creator,,20003: ,4.7
BrickMaster - Indiana Jones,,20004: ,4.7
BrickMaster - Bionicle,,20005: ,4.7
Clone Turbo Tank,,20006: ,4.7
Sears Tower,"69,$19.99 | ,29.0c,Box,Retail - limited,USA: Nov 08, UK/EU: Jun 11,Normal",21000: ,4.7
John Hancock Center,"$19.99 | ,29.0c,Box,Retail - limited,USA: Nov 08,Normal",21001: ,4.7
City Fire Value Pack,,66174: ,4.7
Build & Play Value Pack,,66236: ,4.7
Build & Play Value Pack,,66237: ,4.7
City Police Super Pack,,66246: ,4.7
Bonus/Value Pack,,66247: ,4.7
City Emergency Services Value Pack,,66255: ,4.7
Bonus/Value Pack,,66256: ,4.7
