name,price,set_ID,rating
Birthday Party,,30107: ,3.5
Summer Picnic,,30108: ,3.5
Robin and Redbird Cycle,"$4.99 ,12.5c,Polybag,Promotional,Normal",30166: ,3.5
Iron Man vs. Fighting Drone,"$4.99 ,20.8c,Polybag,Retail - limited,Normal",30167: ,3.5
Gun mounting system,,30168: ,3.5
Little Car,,30183: ,3.5
Little Helicopter,,30184: ,3.5
Little Eagle,,30185: ,3.5
Christmas Tree,,30186: ,3.5
Legolas Greenleaf,,30215: ,3.5
Lake-town Guard,"$4.99 ,16.1c,Polybag,Retail - limited,Normal",30216: ,3.5
Fire Speedboat,,30220: ,3.5
Fire Car,,30221: ,3.5
Police Helicopter,,30222: ,3.5
Ride-On Lawn Mower,,30224: ,3.5
Coast Guard Seaplane,"$3.99 ,10.8c,Polybag,Retail - limited,Normal",30225: ,3.5
Mini Mech,"$3.99 ,14.3c,Polybag,Promotional,Normal",30230: ,3.5
Space Insectoid,"$3.49 ,12.9c,Polybag,Promotional,Normal",30231: ,3.5
Z-95 Headhunter,"$4.99 ,9.2c,Polybag,Retail - limited,Normal",30240: ,3.5
Mandalorian Fighter,"$4.99 ,10.2c,Polybag,Retail - limited,Normal",30241: ,3.5
Republic Frigate,"$4.99 | ,11.1c,Polybag,Promotional,USA: Aug 13,Normal",30242: ,3.5
Umbaran MHC,,30243: ,4.0
Ewar's Acro Fighter,"$3.99 ,12.1c,Polybag,Promotional,Normal",30250: ,4.0
Winzar's Pack Patrol,,30251: ,4.0
Crug's Swamp Jet,,30252: ,4.0
Leonidas' Jungle Dragster,,30253: ,4.0
Razcal's Double-Crosser,,30254: ,4.0
Crawley,,30255: ,4.0
Lone Ranger's Pump Car,"$3.99 ,16.6c,Polybag,Promotional,Normal",30260: ,4.0
Tonto's Campfire,,30261: ,4.0
Kraang's Turtle Target Practice ,"$3.99 ,11.1c,Polybag,Retail - limited,Normal",30270: ,4.0
Mini Speeder,"$6.99 | ,10.8c,Canister,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",31000: ,4.0
Mini Skyflyer,"$6.99 | ,11.3c,Canister,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",31001: ,4.0
Super Racer,"$14.99 | ,12.4c,Box,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",31002: ,4.0
Red Rotors,"$14.99 | ,10.3c,Box,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",31003: ,4.0
Fierce Flyer,"$14.99 | ,9.0c,Box,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",31004: ,4.0
Construction Hauler,"$17.99 | ,7.0c,Box,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",31005: ,4.0
Highway Speedster,"$24.99 | ,8.7c,Box,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",31006: ,4.0
Power Mech,"$19.99 | ,9.0c,Box,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",31007: ,4.0
Thunder Wings,"$19.99 | ,8.5c,Box,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",31008: ,4.0
Small Cottage,"$24.99 | ,9.2c,Box,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",31009: ,4.0
Treehouse,"$29.99, 29.99€ | ,8.4c, 8.4c,Box,Retail,USA: May 13, UK/EU: Jul 13,Normal",31010: ,4.0
Aviation Adventures,"$59.99 | ,9.7c,Box,USA: May 13, UK/EU: Jul 13,Normal",31011: ,4.0
Family House,"$69.99 | ,9.3c,Box,Retail,USA: May 13, UK/EU: Jul 13,Normal",31012: ,4.0
Mindstorms EV3,"$349.99, 349.99€ | ,58.2c, 58.2c,Box,Retail - limited,USA: Sep 13, UK/EU: Sep 13,Normal",31313: ,4.0
Valentine's Day Heart Box,"$4.99 | ,9.2c,Polybag,LEGO exclusive,USA: Jan 13, UK/EU: Jan 13,Normal",40051: ,4.0
Springtime Scene,"$7.99 | ,9.1c,Polybag,LEGO exclusive,USA: Feb 13, UK/EU: Feb 13,Normal",40052: ,2.0
Easter Bunny with Basket,"$4.99 | ,5.2c,Polybag,LEGO exclusive,USA: Feb 13, UK/EU: Feb 13,Normal",40053: ,2.0
Summer Scene,"$4.99 | ,12.5c,Polybag,LEGO exclusive,USA: May 13, UK/EU: May 13,Normal",40054: ,2.0
Halloween Pumpkin,"$4.99 | ,9.6c,Polybag,LEGO exclusive,USA: Aug 13, UK/EU: Sep 13,Normal",40055: ,2.0
Thanksgiving Feast,"$7.99 | ,17.4c,Polybag,LEGO exclusive,USA: Oct 13, UK/EU: Oct 13,Normal",40056: ,2.0
Fall Scene,"$7.99 | ,11.1c,Polybag,LEGO exclusive,USA: Aug 13, UK/EU: Aug 13,Normal",40057: ,2.0
Decorating the Tree,"$7.99 | ,7.3c,Polybag,LEGO exclusive,USA: Nov 13, UK/EU: Oct 13,Normal",40058: ,2.0
Santa's Sleigh,"$7.99 | ,10.4c,Polybag,LEGO exclusive,USA: Nov 13, UK/EU: Oct 13,Normal",40059: ,2.0
Igloo,"$0.00 ,0.0c,Polybag,LEGO exclusive,Normal",40061: ,2.0
Log Cabin,"$0.00 ,0.0c,Polybag,LEGO exclusive,Normal",40062: ,2.0
Sea Turtle,"$0.00 ,0.0c,Polybag,LEGO exclusive,Normal",40063: ,2.0
Lamb,"$0.00 ,0.0c,Polybag,LEGO exclusive,Normal",40064: ,2.0
Kingfisher,"$0.00 ,0.0c,Polybag,LEGO exclusive,Normal",40065: ,2.0
Fisherman,"$0.00 ,0.0c,Polybag,LEGO exclusive,Normal",40066: ,2.0
Crab,"$0.00 ,0.0c,Polybag,LEGO exclusive,Normal",40067: ,2.0
Flamingo,"$0.00 ,0.0c,Polybag,LEGO exclusive,Normal",40068: ,2.0
Pirate,"$0.00 ,0.0c,Polybag,LEGO exclusive,Normal",40069: ,2.0
Witch,"$0.00 ,0.0c,Polybag,LEGO exclusive,Normal",40070: ,2.0
Lawn mower,"$0.00 ,Polybag,LEGO exclusive,Normal",40071: ,2.0
Rocking Horse,"$0.00 ,Polybag,LEGO exclusive,Normal",40072: ,2.0
Panda,,40073: ,2.0
Geoffrey,,40077: ,2.0
Hot Dog Stand,,40078: ,2.0
Mini VW T1 Camper Van,,40079: ,2.0
Friends Pencil Holder,"$14.99, 6.49€ | ,10.9c, 4.7c,Box,LEGO exclusive,USA: Mar 13, UK/EU: Mar 13,Normal",40080: ,2.0
LEGOLAND Picture Frame -- Florida Edition,,40081: ,3.0
LEGOLAND Picture Frame -- Deutschland Edition,,40081: ,3.0
LEGOLAND Picture Frame -- Billund Edition,,40081: ,3.0
LEGOLAND Picture Frame -- Malaysia Edition,,40081: ,3.0
LEGOLAND Picture Frame -- Windsor Edition,,40081: ,3.0
LEGOLAND Picture Frame -- California Edition,,40081: ,3.0
Christmas Tree Stand,,40082: ,3.0
Christmas Tree Truck,,40083: ,3.0
Accessory Pack,,40084: ,3.0
BMW,,40200: ,3.0
Water Scooter Fun,"$6.99 | ,25.0c,Box,Retail,USA: Dec 12, UK/EU: Dec 12,Normal",41000: ,3.0
Mia's Magic Tricks,"$9.99 | ,11.1c,Box,Retail,USA: Dec 12, UK/EU: Dec 12,Normal",41001: ,3.0
Emma's Karate Class,"$9.99 | ,10.7c,Box,Retail,USA: Dec 12, UK/EU: Dec 12,Normal",41002: ,3.0
Olivia's Newborn Foal,"$9.99 | ,14.3c,Box,Retail,USA: Dec 12, UK/EU: Dec 12,Normal",41003: ,3.0
Rehearsal Stage,"$19.99 | ,10.1c,Box,Retail,USA: Dec 12, UK/EU: Dec 12,Normal",41004: ,3.0
Heartlake High,"$49.99 | ,10.3c,Box,Retail,USA: Aug 13, UK/EU: Jul 13,Normal",41005: ,3.0
Downtown Bakery,"$29.99 | ,11.9c,Box,Retail,USA: Aug 13, UK/EU: Jul 13,Normal",41006: ,3.0
Heartlake Pet Salon,"$29.99 | ,12.4c,Box,Retail,USA: Dec 12, UK/EU: Dec 12,Normal",41007: ,3.0
Heartlake City Pool,"$39.99 | ,9.5c,Box,Retail,USA: Dec 12, UK/EU: Dec 12,Normal",41008: ,3.0
Andrea's Bedroom,"$9.99 | ,13.3c,Box,Retail,USA: Aug 13, UK/EU: Jul 13,Normal",41009: ,3.0
Olivia's Beach Buggy,"$9.99 | ,10.6c,Box,Retail,USA: Aug 13, UK/EU: Jul 13,Normal",41010: ,3.0
Stephanie's Soccer Practice,"$9.99 | ,12.5c,Box,Retail,USA: Dec 12, UK/EU: Dec 12,Normal",41011: ,3.0
Emma's Sports Car,"$14.99 | ,9.4c,Box,Retail,USA: Aug 13, UK/EU: Jul 13,Normal",41013: ,3.0
Dolphin Cruiser,"$69.99, 69.99€ | ,11.4c, 11.4c,Box,Retail,USA: Aug 13, UK/EU: Jul 13,Normal",41015: ,3.0
Friends Advent Calendar,"$29.99 | ,14.1c,Box,Retail - limited,USA: Sep 13, UK/EU: Sep 13,Normal",41016: ,3.0
Squirrel's Tree House,"$4.99 | ,12.2c,Foil pack,Retail,USA: Dec 12, UK/EU: Dec 12,Normal",41017: ,3.8
Cat's Playground,"$4.99 | ,16.1c,Foil pack,Retail,USA: Dec 12, UK/EU: Dec 12,Normal",41018: ,3.8
Turtle's Little Oasis,"$4.99 | ,15.1c,Foil pack,Retail,USA: Dec 12, UK/EU: Dec 12,Normal",41019: ,3.8
Hedgehog's Hideaway,"$4.99 | ,14.7c,Foil pack,USA: May 13, UK/EU: May 13,Normal",41020: ,3.8
Poodle's Little Palace,"$4.99 | ,10.8c,Foil pack,USA: May 13, UK/EU: May 13,Normal",41021: ,3.8
Bunny's Hutch,"$4.99 | ,13.5c,Foil pack,USA: May 13, UK/EU: May 13,Normal",41022: ,3.8
Fawn's Forest,"$4.99 | ,14.3c,Foil pack,Retail,USA: Oct 13, UK/EU: Sep 13,Normal",41023: ,3.8
Parrot's Perch,"$4.99 | ,15.6c,Foil pack,Retail,USA: Oct 13, UK/EU: Sep 13,Normal",41024: ,3.8
Puppy's Playhouse,"$4.99 | ,12.8c,Foil pack,Retail,USA: Oct 13, UK/EU: Sep 13,Normal",41025: ,3.8
4x4 Crawler Exclusive Edition ,"$199.99 ,12.6c,Box,Retail - limited,USA: Aug 13, UK/EU: Aug 13,Normal",41999: ,3.8
Grand Prix Racer,"$129.99 | ,11.4c,Box,Retail,USA: Mar 13, UK/EU: Jan 13,Normal",42000: ,3.8
Mini Off-Roader,"$12.99 | ,13.0c,Box,Retail,USA: Aug 13, UK/EU: Jul 13,Normal",42001: ,3.8
Hovercraft,"$19.99 | ,11.8c,Box,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",42002: ,3.8
Mini Backhoe Loader,"$24.99 | ,10.2c,Box,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",42004: ,3.8
Monster Truck,"$49.99 | ,15.2c,Box,Retail,USA: Aug 13, UK/EU: Jul 13,Normal",42005: ,3.8
Excavator,"$79.99 | ,11.1c,Box,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",42006: ,3.8
Moto Cross Bike,"$39.99 | ,15.8c,Box,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",42007: ,3.8
Service Truck,"$129.99, 109.99€ | ,10.2c, 8.6c,Box,Retail,USA: Aug 13, UK/EU: Jul 13,Normal",42008: ,3.8
Mobile Crane MK II,"$219.99, 199.99€ | ,8.4c, 7.7c,Box,Retail,USA: Aug 13, UK/EU: Jul 13,Normal",42009: ,3.8
Off-road Racer,"$19.99 | ,12.5c,Box,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",42010: ,3.8
Race Car,"$19.99 | ,12.7c,Box,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",42011: ,3.8
FURNO XL,"$19.99 | ,19.4c,Foil pack,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",44000: ,3.8
PYROX,"$12.99 | ,26.0c,Foil pack,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",44001: ,3.8
ROCKA,"$9.99 | ,23.2c,Foil pack,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",44002: ,3.8
SCAROX,"$9.99 | ,21.7c,Foil pack,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",44003: ,3.8
BULK,"$9.99 | ,20.0c,Foil pack,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",44004: ,4.0
BRUIZER,"$12.99 | ,21.0c,Foil pack,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",44005: ,4.0
BREEZ,"$9.99 | ,20.4c,Foil pack,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",44006: ,4.0
OGRUM,"$12.99 | ,22.0c,Foil pack,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",44007: ,4.0
SURGE,"$12.99 | ,19.7c,USA: May 13, UK/EU: Jul 13,Normal",44008: ,4.0
DRAGON BOLT,"$19.99 | ,13.4c,USA: May 13, UK/EU: Jul 13,Normal",44009: ,4.0
STORMER,"$12.99 | ,18.8c,USA: May 13, UK/EU: Jul 13,Normal",44010: ,4.0
FROST BEAST,"$12.99 | ,21.7c,USA: May 13, UK/EU: Jul 13,Normal",44011: ,4.0
EVO,"$9.99 | ,19.6c,USA: May 13, UK/EU: Jul 13,Normal",44012: ,4.0
AQUAGON,"$9.99 | ,24.4c,USA: May 13, UK/EU: Jul 13,Normal",44013: ,4.0
JET ROCKA,"$34.99 | ,12.1c,USA: May 13, UK/EU: Jul 13,Normal",44014: ,4.0
Creative Builder,,45000: ,4.0
Playground,,45001: ,4.0
Tech Machines Set,,45002: ,4.0
Soft Starter Set,,45003: ,4.0
Creative Cards,,45080: ,4.0
StoryStarter Core Set,"$115.95 ,10.1c,Tub,Normal",45100: ,4.0
EV3 Intelligent Brick,"$204.99, 199.99€ | ,20499.0c, 19999.0c,LEGO exclusive,USA: Dec 14, UK/EU: Dec 14,Normal",45500: ,4.0
DC Rechargeable Battery,"$89.99, 99.99€ | ,USA: Dec 14, UK/EU: Dec 14,Normal",45501: ,4.0
EV3 Large Servo Motor,"$27.99, 29.99€ | ,2799.0c, 2999.0c,LEGO exclusive,USA: Jan 15, UK/EU: Dec 14,Normal",45502: ,4.0
EV3 Medium Servo Motor,"$22.99, 24.99€ | ,2299.0c, 2499.0c,LEGO exclusive,USA: May 15, UK/EU: Dec 14,Normal",45503: ,4.0
EV3 Ultrasonic Sensor,"$32.99, 34.99€ | ,3299.0c, 3499.0c,USA: Dec 14, UK/EU: Jan 15,Normal",45504: ,4.0
EV3 Gyro Sensor,"$32.99, 34.99€ | ,3299.0c, 3499.0c,USA: Jan 15, UK/EU: Dec 14,Normal",45505: ,4.0
EV3 Colour Sensor,"$43.99, 34.99€ | ,4399.0c, 3499.0c,USA: Dec 14, UK/EU: Dec 14,Normal",45506: ,4.0
EV3 Touch Sensor,"$22.99, 19.99€ | ,2299.0c, 1999.0c,USA: Dec 14, UK/EU: Dec 14,Normal",45507: ,4.0
EV3 Infrared Beacon,"$32.99, 34.99€ | ,3299.0c, 3499.0c,USA: Dec 14, UK/EU: Dec 14,Normal",45508: ,5.0
EV3 Infrared Sensor,"$32.99, 34.99€ | ,3299.0c, 3499.0c,USA: Dec 14, UK/EU: Dec 14,Normal",45509: ,5.0
Cable Pack,"$17.99, 15.99€ | ,257.0c, 228.4c,Other,LEGO exclusive,USA: Jan 14, UK/EU: Jan 14,Normal",45514: ,5.0
Bluetooth Dongle,,45515: ,5.0
WiFi Dongle,,45516: ,5.0
Education EV3 Core Set,"$339.95 ,62.8c,Normal",45544: ,5.0
Education EV3 Expansion Set,"$99.95 ,11.7c,Normal",45560: ,5.0
Batman,"$29.99 | ,11.7c,Box,LEGO exclusive,UK/EU: Aug 13,Normal",50003: ,5.0
Story Mixer,"$29.99 ,7.1c,Box,Normal",50004: ,5.0
Legends of Chima,"$19.99 | ,9.5c,Box,LEGO exclusive,USA: May 13, UK/EU: Aug 13,Normal",50006: ,5.0
The Battle of Helms Deep,"$29.99 | ,8.9c,Box,LEGO exclusive,UK/EU: Aug 13,Normal",50011: ,5.0
Fire Motorcycle,"$6.99 | ,17.5c,Box,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",60000: ,5.0
Fire Chief Car,"$11.99 | ,15.0c,Box,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",60001: ,5.0
Fire Truck,"$19.99, 19.99€ | ,9.6c, 9.6c,Box,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",60002: ,5.0
Fire Emergency,"$39.99, 29.99€ | ,13.3c, 10.0c,Box,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",60003: ,5.0
Fire Station,"$99.99, 79.99€ | ,13.3c, 10.6c,Box,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",60004: ,5.0
Fire Boat,"$29.99 | ,13.5c,Box,Retail - limited,USA: Dec 12, UK/EU: Jan 13,Normal",60005: ,5.0
Police ATV,"$6.99 | ,13.7c,Box,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",60006: ,5.0
High Speed Chase,"$29.99, 29.99€ | ,10.6c, 10.6c,Box,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",60007: ,5.0
Museum Break-in,"$69.99 | ,12.4c,Box,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",60008: ,5.0
Helicopter Arrest,"$49.99 | ,14.2c,Box,Retail - limited,USA: Dec 12, UK/EU: Jan 13,Normal",60009: ,5.0
Fire Helicopter,"$39.99 | ,17.2c,Box,Retail - limited,USA: Dec 12, UK/EU: Jan 13,Normal",60010: ,5.0
Surfer Rescue,"$6.99, 4.19€ | ,21.8c, 13.1c,Box,Retail,USA: May 13, UK/EU: Jun 13,Normal",60011: ,5.0
Coast Guard 4x4 & Diving Boat,"$19.99, 9.09€ | ,15.6c, 7.1c,Box,Retail,USA: May 13, UK/EU: Jun 13,Normal",60012: ,5.0
Coast Guard Helicopter,"$39.99 | ,17.4c,Box,Retail,USA: May 13, UK/EU: Jun 13,Normal",60013: ,5.0
Coast Guard Patrol,"$79.99, 48.99€ | ,17.8c, 10.9c,Box,Retail,USA: May 13, UK/EU: Jun 13,Normal",60014: ,4.0
Coast Guard Plane,"$44.99 | ,16.1c,Box,Retail - limited,USA: Aug 13, UK/EU: Jun 13,Normal",60015: ,4.0
Tanker Truck,"$19.99 | ,10.5c,Box,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",60016: ,4.0
Flatbed Truck,"$19.99 | ,9.4c,Box,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",60017: ,4.0
Cement Mixer,"$19.99 | ,9.0c,Box,Retail,USA: Dec 12, UK/EU: Jan 13,Normal",60018: ,4.0
Stunt Plane,"$19.99 | ,14.3c,Box,Retail,USA: Aug 13, UK/EU: Jun 13,Normal",60019: ,4.0
Cargo Truck,"$39.99 | ,12.5c,Box,Retail,USA: Aug 13, UK/EU: Jun 13,Normal",60020: ,4.0
