name,price,set_ID,rating
Air Police,"$3.00 ,12.5c,Polybag,LEGO exclusive,Normal",1149: ,5.0
Audi TT Roadster ,,1359: ,5.0
Green Goblin,"$7.00 ,12.1c,Box,Retail,Normal",1374: ,5.0
Wrestling Scene,"$24.00 ,Normal",1375: ,5.0
Spider-Man Action Studio,"$30.00 ,12.1c,Box,Retail,Normal",1376: ,5.0
Werewolf Ambush,"$10.00 ,8.5c,Box,Retail,Normal",1380: ,5.0
Vampire's Crypt,"$20.00 ,11.4c,Box,Retail,Normal",1381: ,5.0
Scary Laboratory,"$50.00 ,10.1c,Box,Retail,Normal",1382: ,5.0
Curse of the Pharaoh,"$4.00 ,7.8c,Box,Retail,Normal",1383: ,5.0
Bird,,1384: ,5.0
Alpha Team Jet Sub,,1425: ,5.0
Alpha Team Wing Diver,,1426: ,5.0
Ogel Underwater Slizer,,1427: ,5.0
Kick 'n' Score,,1428: ,5.0
Goalkeeper Training,,1429: ,5.0
Precision Training,,1430: ,5.0
Super Glider,,1435: ,5.0
Ultralight Flyer,,1436: ,5.0
Turbo Chopper,,1437: ,5.0
Pen Jack Stone,,1542: ,5.0
Pen Belville,,1543: ,5.0
Pen Alpha Team,,1545: ,5.0
Pen Racers,,1546: ,5.0
Pen Darth Vader,,1709: ,5.0
Pen R2-D2,,1710: ,5.0
Pen C-3PO,,1711: ,5.0
Pen Anakin Skywalker,,1712: ,5.0
Pen Jango Fett,,1713: ,5.0
Pen Clone Trooper,,1714: ,5.0
Pen Gahlok,"$10.00 ,Gear",1715: ,5.0
Pen Kohrak,,1716: ,5.0
Pen Lehvak,,1717: ,5.0
Pen Nuhvok,,1718: ,5.0
Pen Pahrak,,1719: ,5.0
Pen Tahnok,,1720: ,5.0
Pen Chewbacca,,1727: ,5.0
Pen Darth Maul,,1728: ,5.0
Pen Pack Life On Mars,,2033: ,5.0
Pen Pack Sport,,2035: ,5.0
Mini TIE Fighter,,3219: ,5.0
Shooter + Disk,,3259: ,5.0
Wallpaper Wendy,"$5.00 ,55.6c,Normal",3278: ,5.0
Bob at Work,"$5.00 ,45.5c,Normal",3279: ,5.0
Naughty Spud,"$5.00 ,55.6c,Normal",3281: ,5.0
Clock Tower Bob,"$20.00 ,40.8c,Normal",3282: ,5.0
Dizzy's Birdwatch,"$30.00 ,68.2c,Normal",3283: ,5.0
Intelligent Train Deluxe Set,"$100.00 ,111.1c,Normal",3325: ,5.0
Intelligent Train Cargo,"$25.00 ,178.6c,Normal",3326: ,5.0
Intelligent Train Station,"$25.00 ,96.2c,Normal",3327: ,5.0
Intelligent Train Tunnel,"$13.00 ,130.0c,Normal",3334: ,5.0
Intelligent Train Starter Set,"$50.00 ,200.0c,Normal",3335: ,3.0
Music Twister,"4,$30.00 ,750.0c,Normal",3361: ,3.0
Music Tapper,"4,$30.00 ,750.0c,Normal",3362: ,3.0
Music Roller,"4,$35.00 ,875.0c,Normal",3363: ,3.0
Music Composer,"7,$50.00 ,714.3c,Normal",3364: ,3.0
Music Extras,"6,$8.00 ,133.3c,Normal",3370: ,3.0
Music Extras,"4,$8.00 ,200.0c,Normal",3371: ,3.0
Black Team Transport (With LEGO Football),,3404: ,3.0
Championship Challenge II,"388,$50.00 ,12.9c,Box,Retail,Normal",3420: ,3.0
Championship Challenge II (L'Equipe de France Edition),,3420: ,3.0
3 vs 3 Shootout,"$30.00 ,13.3c,Box,Retail,Normal",3421: ,3.0
Shoot 'n' Save,"110,$20.00 ,18.2c,Box,Retail,Normal",3422: ,3.0
Freekick Frenzy,"$10.00 ,18.5c,Box,Retail,Normal",3423: ,3.0
Target Practice,"$7.00 ,18.9c,Box,Retail,Normal",3424: ,3.0
US National Team Cup Edition Set,"548,$90.00 ,16.4c,Box,Retail - limited,Normal",3425: ,3.0
Grand Championship Cup ,,3425: ,3.0
Adidas Team Transport,"$20.00 ,15.0c,Box,Retail,Collection",3426: ,3.0
Brickbuster Super Truck,"$20.00 ,48.8c,Normal",3509: ,3.0
Birthday Party,"$4.00 ,50.0c,Normal",3605: ,3.0
Go-Kart Transport,"$4.00 ,100.0c,Normal",3606: ,3.0
Police Action,"$4.00 ,57.1c,Normal",3607: ,3.0
Playground,,3608: ,3.0
Beach House,,3609: ,3.0
Campsite,"$6.00 ,75.0c,Normal",3610: ,3.0
Road Worker Truck,"$10.00 ,76.9c,Normal",3611: ,3.0
Wild Animals,"$20.00 ,60.6c,Normal",3612: ,4.5
Fire Rescue,"$18.00 ,90.0c,Normal",3613: ,4.5
Racing,"$25.00 ,75.8c,Normal",3614: ,4.5
Theatre Stories,"$30.00 ,Normal",3615: ,4.5
On the Move Police Station,"$20.00 ,142.9c,Normal",3616: ,4.5
On the Move Hospital,"$20.00 ,125.0c,Normal",3617: ,4.5
Family Farm,"$50.00 ,94.3c,Normal",3618: ,4.5
Traffic Town,"$50.00 ,66.7c,Normal",3619: ,4.5
Playhouse,"$50.00 ,61.0c,Normal",3620: ,4.5
Polar Animals,"$25.00 ,86.2c,Normal",3621: ,4.5
Stack 'n' Learn First Rollabout,"6,$5.00 ,83.3c,Normal",3650: ,4.5
Stack 'n' Learn Friends,"10,$10.00 ,100.0c,Normal",3651: ,4.5
Lady Bird Collection,"17,$15.00 ,88.2c,Normal",3652: ,4.5
Blacksmith Shop,"$40.00 ,6.5c,Box,LEGO exclusive,Normal",3739: ,4.5
Gigamesh G60,"$60.00 ,24.6c,Normal",3806: ,4.5
Snaptrax S45,"$60.00 ,29.7c,Normal",3807: ,4.5
Shadowstrike S70,"$60.00 ,25.5c,Normal",3808: ,4.5
Technojaw T55,"$60.00 ,23.1c,Normal",3809: ,4.5
Coast Girl Key Chain,"$3.00 | ,UK/EU: Oct 07,Gear",3918: ,4.5
Life On Mars Key Chain,,3926: ,4.5
Sandy Moondust Astrobot Minifigure,,3928: ,4.5
Biff Starling Astrobot Minifigure,"5,$0.00 ,0.0c,Polybag,Promotional,Normal",3929: ,4.5
Drome Racer Key Chain,"$3.00 ,Gear",3945: ,4.5
Soccer Player and Ball Key Chain,"$3.00 ,Gear",3946: ,4.5
Yoda,"$4.00 ,Gear",3947: ,4.5
Insectoid Figure Key Chain,,3950: ,3.0
Insectoid Queen Key Chain,,3951: ,3.0
Chief Key Chain,"$3.00 ,Gear",3962: ,3.0
Captain Roger Key Chain,"$3.00 ,Gear",3983: ,3.0
Nick,,4040: ,3.0
Jens,,4042: ,3.0
Gorm,,4043: ,3.0
Euripides,,4044: ,3.0
Nepol,,4045: ,3.0
Brick Bucket Small,,4080: ,3.0
Brick Bucket Small,,4081: ,3.0
Brick Bucket Small,,4082: ,3.0
Brick Bucket Small,,4083: ,3.0
Brick Bucket Small,"$5.00 ,11.1c,Normal",4084: ,3.0
Brick Bucket Large,"90,$10.00 ,11.1c,Normal",4085: ,3.0
"Basic Flexible Bucket, Large",,4087: ,3.0
Clown Bucket,,4088: ,3.0
Orange Bucket XL,,4089: ,3.0
Creator Bucket,"200,$5.00 ,2.5c,Bucket,Retail,Normal",4103: ,3.0
Creator Bucket,,4104: ,3.0
Creator Bucket,"500,$10.00 ,2.0c,Bucket,Retail,Normal",4105: ,3.0
Creator Bucket,"$10.00 ,2.0c,Bucket,Retail,Normal",4106: ,3.0
Build Your Dreams,"$20.00 ,2.0c,Tub,Retail,Normal",4107: ,3.0
"Road Plates, Junction","2,$7.00 ,350.0c,Shrink-wrapped,Retail,Normal",4108: ,3.0
"Road Plates, Curved","2,$6.99 | ,349.5c,Shrink-wrapped,Retail,USA: Oct 07,Normal",4109: ,3.0
"Road Plates, Straight","2,$7.00 ,350.0c,Shrink-wrapped,Retail,Normal",4110: ,4.0
"Road Plates, Cross","2,$7.00 ,350.0c,Shrink-wrapped,Retail,Normal",4111: ,4.0
Creator Box Set,,4179: ,4.0
BASIC EXCLUSIVE Set,,4180: ,4.0
Helicopter,,4294: ,4.0
Lightning Streak ,,4297: ,4.0
Blue Power ,,4298: ,4.0
Nesquik Rabbit Racer,,4299: ,4.0
Story Builder Starter Set - Jungle Jam,"10,$50.00 ,500.0c,Normal",4340: ,4.0
Story Builder - Farmyard Fun,"9,$10.00 ,111.1c,Normal",4341: ,4.0
Storybuilder - Crazy Castle,"9,$10.00 ,111.1c,Normal",4342: ,4.0
Storybuilder - Pink Palace Magic,"9,$10.00 ,111.1c,Normal",4343: ,4.0
Storybuilder - Meet the Dinosaurs,"9,$10.00 ,111.1c,Normal",4344: ,4.0
Storybuilder - Happy Home,"9,$10.00 ,111.1c,Normal",4345: ,4.0
GEL-I Watch,"$60.00 ,Gear",4375: ,4.0
Defender 1,,4443: ,4.0
Defender 2,,4444: ,4.0
Mid Fielder 1,,4445: ,4.0
Forward 1,,4446: ,4.0
Forward 2,,4447: ,4.0
Defender 3,,4448: ,4.0
Defender 4,,4449: ,4.0
Mid Fielder 2,,4450: ,4.0
Forward 3,,4451: ,4.0
Forward 4,,4452: ,4.0
Goal Keeper,,4453: ,5.0
Referee,,4454: ,5.0
Hotdog Girl,,4455: ,5.0
Doctor,,4456: ,5.0
TV Cameraman,,4457: ,5.0
TV Camera,,4458: ,5.0
PK Kicker,,4459: ,5.0
Goal,,4460: ,5.0
Bench,,4461: ,5.0
Hotdog Trolley,,4462: ,5.0
Light,,4463: ,5.0
Bottle Case,,4464: ,5.0
Vending Machine,,4465: ,5.0
Sign Board,,4466: ,5.0
Stretcher,,4467: ,5.0
Stand,,4468: ,5.0
Drinks' Stand,,4469: ,5.0
Ball,,4470: ,5.0
Secret Set A,,4471: ,5.0
Secret Set B,,4472: ,5.0
Holiday Calendar,"$15.00 ,6.5c,Box,Retail - limited,Normal",4524: ,5.0
LEGO Express,"$160.00 ,35.1c,Box,Retail - limited,Normal",4534: ,5.0
LEGO Express Deluxe,"$170.00 ,22.3c,Box,Retail - limited,Normal",4535: ,5.0
Red Bullet,"$4.00 ,13.8c,Box,Retail,Normal",4582: ,5.0
Maverick Storm,"$4.00 ,10.5c,Box,Retail,Normal",4583: ,5.0
Hot Scorcher,"$10.00 ,17.5c,Box,Retail,Normal",4584: ,4.8
Nitro Pulverizer,"$10.00 ,16.7c,Box,Retail,Normal",4585: ,4.8
Stunt Race Track,"$20.00 ,11.9c,Box,Retail,Normal",4586: ,4.8
Duel Racers,"$40.00 ,20.5c,Box,Retail,Normal",4587: ,4.8
Off-Road Race Track,"$50.00 ,13.9c,Box,Retail,Normal",4588: ,4.8
RC Nitro Flash,"$70.00 ,51.5c,Box,Retail,Normal",4589: ,4.8
Flash Turbo,"$4.00 ,15.4c,Box,Retail,Normal",4590: ,4.8
Star Strike,"$4.00 ,14.3c,Box,Retail,Normal",4591: ,4.8
Red Monster,"$4.00 ,16.0c,Box,Retail,Normal",4592: ,4.8
Zero Hurricane and Red Blizzard,"$6.99 ,10.0c,Box,Retail,Normal",4593: ,4.8
Maverick Sprinter & Hot Arrow,"$7.00 ,10.6c,Box,Retail,Normal",4594: ,4.8
Zero Tornado & Hot Rock,"$10.00 ,14.1c,Box,Retail,Normal",4595: ,4.8
Storming Cobra,"$9.99 ,11.2c,Box,Retail,Normal",4596: ,4.8
Super Glider,"$4.00 ,57.1c,Normal",4612: ,4.8
Turbo Chopper,"$4.00 ,30.8c,Normal",4613: ,4.8
Ultralight Flyer,"$4.00 ,33.3c,Normal",4614: ,4.8
Red Recon Flyer,"$4.00 ,20.0c,Normal",4615: ,4.8
Rapid Response Tanker,"$7.00 ,20.6c,Normal",4616: ,4.8
Dual Turbo Prop,"$10.00 ,35.7c,Normal",4617: ,4.8
Twin Rotor Cargo,"$20.00 ,48.8c,Normal",4618: ,4.8
AIR Patrol Jet,"$30.00 ,47.6c,Normal",4619: ,4.8
AIR Operations HQ,"$70.00 ,41.2c,Normal",4620: ,4.8
Red Flash Station,"$10.00 ,31.3c,Normal",4621: ,4.8
ResQ Digger,"$20.00 ,30.8c,Normal",4622: ,4.8
Flying Lesson,"$4.00 ,17.4c,Box,Retail,Normal",4711: ,4.8
Troll on the Loose,"$10.00 ,14.1c,Box,Retail,Normal",4712: ,3.9
Gringott's bank,"$30.00 ,12.0c,Box,Retail,Normal",4714: ,3.9
Quidditch Practice,"$13.00 ,10.2c,Box,Retail,Normal",4726: ,3.9
Aragog in the Dark Forest,"$20.00 ,11.2c,Box,Retail,Normal",4727: ,3.9
Escape from Privet Drive,"$30.00 ,10.8c,Box,Retail,Normal",4728: ,3.9
Dumbledore's Office,"$50.00 ,11.2c,Box,Retail,Normal",4729: ,3.9
The Chamber of Secrets,"$70.00 ,11.8c,Box,Retail,Normal",4730: ,3.9
Dobby's Release,"$7.00 ,10.0c,Box,Retail,Normal",4731: ,3.9
The Dueling Club,"$20.00 ,15.5c,Box,Retail,Normal",4733: ,3.9
Slytherin,"$10.00 ,11.1c,Box,Retail,Normal",4735: ,3.9
Ogel Mutant Ray,"$10.00 ,14.7c,Box,Retail - limited,Normal",4788: ,3.9
Alpha Team Aquatic Mech,,4789: ,3.9
Alpha Team Robot Diver,"$4.00 ,12.5c,Box,Retail,Normal",4790: ,3.9
Alpha Team Sub-Surface Scooter,"$7.00 ,16.7c,Box,Retail,Normal",4791: ,3.9
Alpha Team Navigator and ROV,"$10.00 ,9.0c,Box,Retail,Normal",4792: ,3.9
Ogel Shark Sub,"$20.00 ,17.4c,Box,Retail,Normal",4793: ,3.9
Alpha Team Command Sub,"$30.00 ,15.9c,Box,Retail,Normal",4794: ,3.9
Ogel Underwater Base and AT Sub,"$50.00 ,10.7c,Box,Retail,Normal",4795: ,3.9
Ogel Mutant Squid,"$10.00 ,16.1c,Box,Retail,Normal",4796: ,3.9
Ogel Mutant Killer Whale,"$10.00 ,17.5c,Box,Retail,Normal",4797: ,3.9
Evil Ogel Attack,"$3.00 ,14.3c,Box,Retail - limited,Normal",4798: ,3.9
Ogel Drone Octopus,"$3.00 ,16.7c,Box,Retail - limited,Normal",4799: ,3.9
AT Jet Sub,"$3.00 ,13.0c,Box,Retail - limited,Normal",4800: ,3.9
Soft Frog Rattle,"1,$5.00 ,500.0c,Normal",5420: ,3.9
Star Teether,"1,$2.00 ,200.0c,Normal",5421: ,3.9
Caterpillar Teether,"1,$5.00 ,500.0c,Normal",5422: ,5.0
Crib and Mirror Adventure,"2,$10.00 ,500.0c,Normal",5423: ,5.0
Take Along Friend,"1,$5.00 ,500.0c,Normal",5424: ,5.0
Soft Stacking Hen,"5,$10.00 ,200.0c,Normal",5425: ,5.0
Shape and Colour Sorter,"9,$10.00 ,111.1c,Normal",5426: ,5.0
Light and Sound Stacker,,5427: ,5.0
Musical Apple,,5428: ,5.0
Play Plane,"1,$5.00 ,500.0c,Normal",5429: ,5.0
